batch_mode,request,step,layer,k_assignment_diff,v_assignment_diff,v_pattern_mask_diff,v_precision_mask_diff
B4,A,16,30,0.041666666666666664,0.027669270833333332,0.001953125,0.015625
B4,A,16,31,0.0556640625,0.0380859375,0.0013020833333333333,0.010416666666666666
B4,A,127,0,0.0,0.0,0.0,0.0
B4,A,127,1,0.0087890625,0.0022786458333333335,0.0,0.0
B4,A,127,2,0.0146484375,0.0026041666666666665,0.0,0.005208333333333333
B4,A,127,3,0.011067708333333334,0.010416666666666666,0.0,0.005208333333333333
B4,A,127,4,0.010091145833333334,0.021158854166666668,0.0,0.010416666666666666
B4,A,127,5,0.0026041666666666665,0.012369791666666666,0.0,0.005208333333333333
B4,A,127,6,0.0003255208333333333,0.0013020833333333333,0.0,0.0
B4,A,127,7,0.01171875,0.013671875,0.0,0.005208333333333333
B4,A,127,8,0.0302734375,0.010416666666666666,0.0003255208333333333,0.010416666666666666
B4,A,127,9,0.0380859375,0.019205729166666668,0.0003255208333333333,0.015625
B4,A,127,10,0.049153645833333336,0.032552083333333336,0.0003255208333333333,0.010416666666666666
B4,A,127,11,0.0361328125,0.026041666666666668,0.0009765625,0.005208333333333333
B4,A,127,12,0.039388020833333336,0.02734375,0.0035807291666666665,0.010416666666666666
B4,A,127,13,0.036783854166666664,0.023111979166666668,0.0032552083333333335,0.015625
B4,A,127,14,0.057291666666666664,0.017252604166666668,0.0013020833333333333,0.005208333333333333
B4,A,127,15,0.056640625,0.033528645833333336,0.0032552083333333335,0.010416666666666666
B4,A,127,16,0.027994791666666668,0.026692708333333332,0.0016276041666666667,0.005208333333333333
B4,A,127,17,0.041015625,0.0419921875,0.0026041666666666665,0.015625
B4,A,127,18,0.041015625,0.0478515625,0.0029296875,0.026041666666666668
B4,A,127,19,0.054036458333333336,0.0283203125,0.0029296875,0.005208333333333333
B4,A,127,20,0.046875,0.047526041666666664,0.0026041666666666665,0.005208333333333333
B4,A,127,21,0.06803385416666667,0.025716145833333332,0.0013020833333333333,0.015625
B4,A,127,22,0.043294270833333336,0.0400390625,0.0022786458333333335,0.03125
B4,A,127,23,0.0458984375,0.041015625,0.0026041666666666665,0.010416666666666666
B4,A,127,24,0.033854166666666664,0.040690104166666664,0.0022786458333333335,0.015625
B4,A,127,25,0.052408854166666664,0.054361979166666664,0.0048828125,0.015625
B4,A,127,26,0.039713541666666664,0.0224609375,0.0013020833333333333,0.005208333333333333
B4,A,127,27,0.05078125,0.0400390625,0.0026041666666666665,0.010416666666666666
B4,A,127,28,0.039713541666666664,0.0478515625,0.001953125,0.010416666666666666
B4,A,127,29,0.07877604166666667,0.018229166666666668,0.0022786458333333335,0.010416666666666666
B4,A,127,30,0.041666666666666664,0.027669270833333332,0.001953125,0.015625
B4,A,127,31,0.0556640625,0.0380859375,0.0013020833333333333,0.010416666666666666
B4,A,128,0,0.0,0.0,0.0,0.0
B4,A,128,1,0.0087890625,0.0022786458333333335,0.0,0.0
B4,A,128,2,0.0146484375,0.0026041666666666665,0.0,0.005208333333333333
B4,A,128,3,0.011067708333333334,0.010416666666666666,0.0,0.005208333333333333
B4,A,128,4,0.010091145833333334,0.021158854166666668,0.0,0.010416666666666666
B4,A,128,5,0.0026041666666666665,0.012369791666666666,0.0,0.005208333333333333
B4,A,128,6,0.0003255208333333333,0.0013020833333333333,0.0,0.0
B4,A,128,7,0.01171875,0.013671875,0.0,0.005208333333333333
B4,A,128,8,0.0302734375,0.010416666666666666,0.0003255208333333333,0.010416666666666666
B4,A,128,9,0.0380859375,0.019205729166666668,0.0003255208333333333,0.015625
B4,A,128,10,0.049153645833333336,0.032552083333333336,0.0003255208333333333,0.010416666666666666
B4,A,128,11,0.0361328125,0.026041666666666668,0.0009765625,0.005208333333333333
B4,A,128,12,0.039388020833333336,0.02734375,0.0035807291666666665,0.010416666666666666
B4,A,128,13,0.036783854166666664,0.023111979166666668,0.0032552083333333335,0.015625
B4,A,128,14,0.057291666666666664,0.017252604166666668,0.0013020833333333333,0.005208333333333333
B4,A,128,15,0.056640625,0.033528645833333336,0.0032552083333333335,0.010416666666666666
B4,A,128,16,0.027994791666666668,0.026692708333333332,0.0016276041666666667,0.005208333333333333
B4,A,128,17,0.041015625,0.0419921875,0.0026041666666666665,0.015625
B4,A,128,18,0.041015625,0.0478515625,0.0029296875,0.026041666666666668
B4,A,128,19,0.054036458333333336,0.0283203125,0.0029296875,0.005208333333333333
B4,A,128,20,0.046875,0.047526041666666664,0.0026041666666666665,0.005208333333333333
B4,A,128,21,0.06803385416666667,0.025716145833333332,0.0013020833333333333,0.015625
B4,A,128,22,0.043294270833333336,0.0400390625,0.0022786458333333335,0.03125
B4,A,128,23,0.0458984375,0.041015625,0.0026041666666666665,0.010416666666666666
B4,A,128,24,0.033854166666666664,0.040690104166666664,0.0022786458333333335,0.015625
B4,A,128,25,0.052408854166666664,0.054361979166666664,0.0048828125,0.015625
B4,A,128,26,0.039713541666666664,0.0224609375,0.0013020833333333333,0.005208333333333333
B4,A,128,27,0.05078125,0.0400390625,0.0026041666666666665,0.010416666666666666
B4,A,128,28,0.039713541666666664,0.0478515625,0.001953125,0.010416666666666666
B4,A,128,29,0.07877604166666667,0.018229166666666668,0.0022786458333333335,0.010416666666666666
B4,A,128,30,0.041666666666666664,0.027669270833333332,0.001953125,0.015625
B4,A,128,31,0.0556640625,0.0380859375,0.0013020833333333333,0.010416666666666666
B4,A,129,0,0.0,0.0,0.0,0.0
B4,A,129,1,0.0087890625,0.0022786458333333335,0.0,0.0
B4,A,129,2,0.0146484375,0.0026041666666666665,0.0,0.005208333333333333
B4,A,129,3,0.011067708333333334,0.010416666666666666,0.0,0.005208333333333333
B4,A,129,4,0.010091145833333334,0.021158854166666668,0.0,0.010416666666666666
B4,A,129,5,0.0026041666666666665,0.012369791666666666,0.0,0.005208333333333333
B4,A,129,6,0.0003255208333333333,0.0013020833333333333,0.0,0.0
B4,A,129,7,0.01171875,0.013671875,0.0,0.005208333333333333
B4,A,129,8,0.0302734375,0.010416666666666666,0.0003255208333333333,0.010416666666666666
B4,A,129,9,0.0380859375,0.019205729166666668,0.0003255208333333333,0.015625
B4,A,129,10,0.049153645833333336,0.032552083333333336,0.0003255208333333333,0.010416666666666666
B4,A,129,11,0.0361328125,0.026041666666666668,0.0009765625,0.005208333333333333
B4,A,129,12,0.039388020833333336,0.02734375,0.0035807291666666665,0.010416666666666666
B4,A,129,13,0.036783854166666664,0.023111979166666668,0.0032552083333333335,0.015625
B4,A,129,14,0.057291666666666664,0.017252604166666668,0.0013020833333333333,0.005208333333333333
B4,A,129,15,0.056640625,0.033528645833333336,0.0032552083333333335,0.010416666666666666
B4,A,129,16,0.027994791666666668,0.026692708333333332,0.0016276041666666667,0.005208333333333333
B4,A,129,17,0.041015625,0.0419921875,0.0026041666666666665,0.015625
B4,A,129,18,0.041015625,0.0478515625,0.0029296875,0.026041666666666668
B4,A,129,19,0.054036458333333336,0.0283203125,0.0029296875,0.005208333333333333
B4,A,129,20,0.046875,0.047526041666666664,0.0026041666666666665,0.005208333333333333
B4,A,129,21,0.06803385416666667,0.025716145833333332,0.0013020833333333333,0.015625
B4,A,129,22,0.043294270833333336,0.0400390625,0.0022786458333333335,0.03125
B4,A,129,23,0.0458984375,0.041015625,0.0026041666666666665,0.010416666666666666
B4,A,129,24,0.033854166666666664,0.040690104166666664,0.0022786458333333335,0.015625
B4,A,129,25,0.052408854166666664,0.054361979166666664,0.0048828125,0.015625
B4,A,129,26,0.039713541666666664,0.0224609375,0.0013020833333333333,0.005208333333333333
B4,A,129,27,0.05078125,0.0400390625,0.0026041666666666665,0.010416666666666666
B4,A,129,28,0.039713541666666664,0.0478515625,0.001953125,0.010416666666666666
B4,A,129,29,0.07877604166666667,0.018229166666666668,0.0022786458333333335,0.010416666666666666
B4,A,129,30,0.041666666666666664,0.027669270833333332,0.001953125,0.015625
B4,A,129,31,0.0556640625,0.0380859375,0.0013020833333333333,0.010416666666666666
B4,A,255,0,0.0,0.0,0.0,0.0
B4,A,255,1,0.013427734375,0.001953125,0.0,0.0
B4,A,255,2,0.01611328125,0.001953125,0.0,0.00390625
B4,A,255,3,0.01904296875,0.010009765625,0.0,0.0078125
B4,A,255,4,0.0107421875,0.020263671875,0.0,0.0078125
B4,A,255,5,0.00341796875,0.012451171875,0.0,0.0078125
B4,A,255,6,0.0009765625,0.0009765625,0.0,0.0
B4,A,255,7,0.01318359375,0.012451171875,0.0,0.0078125
B4,A,255,8,0.03076171875,0.008544921875,0.000244140625,0.0078125
B4,A,255,9,0.039794921875,0.016357421875,0.000244140625,0.01171875
B4,A,255,10,0.050048828125,0.02880859375,0.000244140625,0.0078125
B4,A,255,11,0.043212890625,0.02490234375,0.00146484375,0.0078125
B4,A,255,12,0.048583984375,0.024658203125,0.003173828125,0.01171875
B4,A,255,13,0.049072265625,0.019287109375,0.00244140625,0.01171875
B4,A,255,14,0.071044921875,0.01708984375,0.0009765625,0.00390625
B4,A,255,15,0.05712890625,0.02880859375,0.002685546875,0.0078125
B4,A,255,16,0.037353515625,0.025634765625,0.001220703125,0.0078125
B4,A,255,17,0.054931640625,0.04052734375,0.002197265625,0.015625
B4,A,255,18,0.048095703125,0.044677734375,0.002685546875,0.0234375
B4,A,255,19,0.054443359375,0.02734375,0.00244140625,0.00390625
B4,A,255,20,0.045654296875,0.04248046875,0.001953125,0.0078125
B4,A,255,21,0.076904296875,0.022705078125,0.001220703125,0.01171875
B4,A,255,22,0.04150390625,0.032958984375,0.001708984375,0.02734375
B4,A,255,23,0.05908203125,0.036376953125,0.002197265625,0.0078125
B4,A,255,24,0.03955078125,0.037841796875,0.001708984375,0.015625
B4,A,255,25,0.05615234375,0.0498046875,0.003662109375,0.015625
B4,A,255,26,0.038330078125,0.023681640625,0.0009765625,0.00390625
B4,A,255,27,0.060546875,0.039794921875,0.002685546875,0.01171875
B4,A,255,28,0.04052734375,0.043212890625,0.001708984375,0.0078125
B4,A,255,29,0.08935546875,0.017578125,0.001953125,0.01171875
B4,A,255,30,0.058837890625,0.02392578125,0.00146484375,0.015625
B4,A,255,31,0.058349609375,0.03662109375,0.0009765625,0.01171875
B4,A,256,0,0.0,0.0,0.0,0.0
B4,A,256,1,0.013427734375,0.001953125,0.0,0.0
B4,A,256,2,0.01611328125,0.001953125,0.0,0.00390625
B4,A,256,3,0.01904296875,0.010009765625,0.0,0.0078125
B4,A,256,4,0.0107421875,0.020263671875,0.0,0.0078125
B4,A,256,5,0.00341796875,0.012451171875,0.0,0.0078125
B4,A,256,6,0.0009765625,0.0009765625,0.0,0.0
B4,A,256,7,0.01318359375,0.012451171875,0.0,0.0078125
B4,A,256,8,0.03076171875,0.008544921875,0.000244140625,0.0078125
B4,A,256,9,0.039794921875,0.016357421875,0.000244140625,0.01171875
B4,A,256,10,0.050048828125,0.02880859375,0.000244140625,0.0078125
B4,A,256,11,0.043212890625,0.02490234375,0.00146484375,0.0078125
B4,A,256,12,0.048583984375,0.024658203125,0.003173828125,0.01171875
B4,A,256,13,0.049072265625,0.019287109375,0.00244140625,0.01171875
B4,A,256,14,0.071044921875,0.01708984375,0.0009765625,0.00390625
B4,A,256,15,0.05712890625,0.02880859375,0.002685546875,0.0078125
B4,A,256,16,0.037353515625,0.025634765625,0.001220703125,0.0078125
B4,A,256,17,0.054931640625,0.04052734375,0.002197265625,0.015625
B4,A,256,18,0.048095703125,0.044677734375,0.002685546875,0.0234375
B4,A,256,19,0.054443359375,0.02734375,0.00244140625,0.00390625
B4,A,256,20,0.045654296875,0.04248046875,0.001953125,0.0078125
B4,A,256,21,0.076904296875,0.022705078125,0.001220703125,0.01171875
B4,A,256,22,0.04150390625,0.032958984375,0.001708984375,0.02734375
B4,A,256,23,0.05908203125,0.036376953125,0.002197265625,0.0078125
B4,A,256,24,0.03955078125,0.037841796875,0.001708984375,0.015625
B4,A,256,25,0.05615234375,0.0498046875,0.003662109375,0.015625
B4,A,256,26,0.038330078125,0.023681640625,0.0009765625,0.00390625
B4,A,256,27,0.060546875,0.039794921875,0.002685546875,0.01171875
B4,A,256,28,0.04052734375,0.043212890625,0.001708984375,0.0078125
B4,A,256,29,0.08935546875,0.017578125,0.001953125,0.01171875
B4,A,256,30,0.058837890625,0.02392578125,0.00146484375,0.015625
B4,A,256,31,0.058349609375,0.03662109375,0.0009765625,0.01171875
B4,A,257,0,0.0,0.0,0.0,0.0
B4,A,257,1,0.013427734375,0.001953125,0.0,0.0
B4,A,257,2,0.01611328125,0.001953125,0.0,0.00390625
B4,A,257,3,0.01904296875,0.010009765625,0.0,0.0078125
B4,A,257,4,0.0107421875,0.020263671875,0.0,0.0078125
B4,A,257,5,0.00341796875,0.012451171875,0.0,0.0078125
B4,A,257,6,0.0009765625,0.0009765625,0.0,0.0
B4,A,257,7,0.01318359375,0.012451171875,0.0,0.0078125
B4,A,257,8,0.03076171875,0.008544921875,0.000244140625,0.0078125
B4,A,257,9,0.039794921875,0.016357421875,0.000244140625,0.01171875
B4,A,257,10,0.050048828125,0.02880859375,0.000244140625,0.0078125
B4,A,257,11,0.043212890625,0.02490234375,0.00146484375,0.0078125
B4,A,257,12,0.048583984375,0.024658203125,0.003173828125,0.01171875
B4,A,257,13,0.049072265625,0.019287109375,0.00244140625,0.01171875
B4,A,257,14,0.071044921875,0.01708984375,0.0009765625,0.00390625
B4,A,257,15,0.05712890625,0.02880859375,0.002685546875,0.0078125
B4,A,257,16,0.037353515625,0.025634765625,0.001220703125,0.0078125
B4,A,257,17,0.054931640625,0.04052734375,0.002197265625,0.015625
B4,A,257,18,0.048095703125,0.044677734375,0.002685546875,0.0234375
B4,A,257,19,0.054443359375,0.02734375,0.00244140625,0.00390625
B4,A,257,20,0.045654296875,0.04248046875,0.001953125,0.0078125
B4,A,257,21,0.076904296875,0.022705078125,0.001220703125,0.01171875
B4,A,257,22,0.04150390625,0.032958984375,0.001708984375,0.02734375
B4,A,257,23,0.05908203125,0.036376953125,0.002197265625,0.0078125
B4,A,257,24,0.03955078125,0.037841796875,0.001708984375,0.015625
B4,A,257,25,0.05615234375,0.0498046875,0.003662109375,0.015625
B4,A,257,26,0.038330078125,0.023681640625,0.0009765625,0.00390625
B4,A,257,27,0.060546875,0.039794921875,0.002685546875,0.01171875
B4,A,257,28,0.04052734375,0.043212890625,0.001708984375,0.0078125
B4,A,257,29,0.08935546875,0.017578125,0.001953125,0.01171875
B4,A,257,30,0.058837890625,0.02392578125,0.00146484375,0.015625
B4,A,257,31,0.058349609375,0.03662109375,0.0009765625,0.01171875
B4,B,0,0,0.0,0.0,0.0,0.0
B4,B,0,1,0.00048828125,0.013671875,0.0,0.0
B4,B,0,2,0.001953125,0.00048828125,0.0,0.0
B4,B,0,3,0.0087890625,0.0,0.0,0.0
B4,B,0,4,0.00341796875,0.02294921875,0.0,0.015625
B4,B,0,5,0.00341796875,0.00927734375,0.00048828125,0.0078125
B4,B,0,6,0.0,0.0185546875,0.00048828125,0.0078125
B4,B,0,7,0.0107421875,0.0087890625,0.0,0.0078125
B4,B,0,8,0.0068359375,0.0224609375,0.00048828125,0.015625
B4,B,0,9,0.02490234375,0.01806640625,0.0,0.0078125
B4,B,0,10,0.0146484375,0.04638671875,0.001953125,0.015625
B4,B,0,11,0.03076171875,0.046875,0.00390625,0.0078125
B4,B,0,12,0.0234375,0.041015625,0.00341796875,0.0
B4,B,0,13,0.03076171875,0.044921875,0.00244140625,0.0
B4,B,0,14,0.0263671875,0.0439453125,0.0068359375,0.0234375
B4,B,0,15,0.02783203125,0.03369140625,0.00341796875,0.015625
B4,B,0,16,0.02978515625,0.0302734375,0.00048828125,0.0078125
B4,B,0,17,0.03125,0.052734375,0.001953125,0.015625
B4,B,0,18,0.02685546875,0.02880859375,0.00244140625,0.0234375
B4,B,0,19,0.04833984375,0.0439453125,0.00341796875,0.015625
B4,B,0,20,0.04736328125,0.029296875,0.00146484375,0.015625
B4,B,0,21,0.0498046875,0.03271484375,0.00244140625,0.0
B4,B,0,22,0.0185546875,0.041015625,0.0068359375,0.0234375
B4,B,0,23,0.04833984375,0.02490234375,0.005859375,0.015625
B4,B,0,24,0.02978515625,0.0478515625,0.0048828125,0.015625
B4,B,0,25,0.03466796875,0.044921875,0.005859375,0.0234375
B4,B,0,26,0.02734375,0.029296875,0.005859375,0.0078125
B4,B,0,27,0.01708984375,0.0419921875,0.00439453125,0.015625
B4,B,0,28,0.05908203125,0.0224609375,0.0078125,0.0
B4,B,0,29,0.03564453125,0.044921875,0.00244140625,0.015625
B4,B,0,30,0.03515625,0.0283203125,0.00341796875,0.0078125
B4,B,0,31,0.02685546875,0.03173828125,0.0,0.0078125
B4,B,1,0,0.0,0.0,0.0,0.0
B4,B,1,1,0.00048828125,0.013671875,0.0,0.0
B4,B,1,2,0.001953125,0.00048828125,0.0,0.0
B4,B,1,3,0.0087890625,0.0,0.0,0.0
B4,B,1,4,0.00341796875,0.02294921875,0.0,0.015625
B4,B,1,5,0.00341796875,0.00927734375,0.00048828125,0.0078125
B4,B,1,6,0.0,0.0185546875,0.00048828125,0.0078125
B4,B,1,7,0.0107421875,0.0087890625,0.0,0.0078125
B4,B,1,8,0.0068359375,0.0224609375,0.00048828125,0.015625
B4,B,1,9,0.02490234375,0.01806640625,0.0,0.0078125
B4,B,1,10,0.0146484375,0.04638671875,0.001953125,0.015625
B4,B,1,11,0.03076171875,0.046875,0.00390625,0.0078125
B4,B,1,12,0.0234375,0.041015625,0.00341796875,0.0
B4,B,1,13,0.03076171875,0.044921875,0.00244140625,0.0
B4,B,1,14,0.0263671875,0.0439453125,0.0068359375,0.0234375
B4,B,1,15,0.02783203125,0.03369140625,0.00341796875,0.015625
B4,B,1,16,0.02978515625,0.0302734375,0.00048828125,0.0078125
B4,B,1,17,0.03125,0.052734375,0.001953125,0.015625
B4,B,1,18,0.02685546875,0.02880859375,0.00244140625,0.0234375
B4,B,1,19,0.04833984375,0.0439453125,0.00341796875,0.015625
B4,B,1,20,0.04736328125,0.029296875,0.00146484375,0.015625
B4,B,1,21,0.0498046875,0.03271484375,0.00244140625,0.0
B4,B,1,22,0.0185546875,0.041015625,0.0068359375,0.0234375
B4,B,1,23,0.04833984375,0.02490234375,0.005859375,0.015625
B4,B,1,24,0.02978515625,0.0478515625,0.0048828125,0.015625
B4,B,1,25,0.03466796875,0.044921875,0.005859375,0.0234375
B4,B,1,26,0.02734375,0.029296875,0.005859375,0.0078125
B4,B,1,27,0.01708984375,0.0419921875,0.00439453125,0.015625
B4,B,1,28,0.05908203125,0.0224609375,0.0078125,0.0
B4,B,1,29,0.03564453125,0.044921875,0.00244140625,0.015625
B4,B,1,30,0.03515625,0.0283203125,0.00341796875,0.0078125
B4,B,1,31,0.02685546875,0.03173828125,0.0,0.0078125
B4,B,2,0,0.0,0.0,0.0,0.0
B4,B,2,1,0.00048828125,0.013671875,0.0,0.0
B4,B,2,2,0.001953125,0.00048828125,0.0,0.0
B4,B,2,3,0.0087890625,0.0,0.0,0.0
B4,B,2,4,0.00341796875,0.02294921875,0.0,0.015625
B4,B,2,5,0.00341796875,0.00927734375,0.00048828125,0.0078125
B4,B,2,6,0.0,0.0185546875,0.00048828125,0.0078125
B4,B,2,7,0.0107421875,0.0087890625,0.0,0.0078125
B4,B,2,8,0.0068359375,0.0224609375,0.00048828125,0.015625
B4,B,2,9,0.02490234375,0.01806640625,0.0,0.0078125
B4,B,2,10,0.0146484375,0.04638671875,0.001953125,0.015625
B4,B,2,11,0.03076171875,0.046875,0.00390625,0.0078125
B4,B,2,12,0.0234375,0.041015625,0.00341796875,0.0
B4,B,2,13,0.03076171875,0.044921875,0.00244140625,0.0
B4,B,2,14,0.0263671875,0.0439453125,0.0068359375,0.0234375
B4,B,2,15,0.02783203125,0.03369140625,0.00341796875,0.015625
B4,B,2,16,0.02978515625,0.0302734375,0.00048828125,0.0078125
B4,B,2,17,0.03125,0.052734375,0.001953125,0.015625
B4,B,2,18,0.02685546875,0.02880859375,0.00244140625,0.0234375
B4,B,2,19,0.04833984375,0.0439453125,0.00341796875,0.015625
B4,B,2,20,0.04736328125,0.029296875,0.00146484375,0.015625
B4,B,2,21,0.0498046875,0.03271484375,0.00244140625,0.0
B4,B,2,22,0.0185546875,0.041015625,0.0068359375,0.0234375
B4,B,2,23,0.04833984375,0.02490234375,0.005859375,0.015625
B4,B,2,24,0.02978515625,0.0478515625,0.0048828125,0.015625
B4,B,2,25,0.03466796875,0.044921875,0.005859375,0.0234375
B4,B,2,26,0.02734375,0.029296875,0.005859375,0.0078125
B4,B,2,27,0.01708984375,0.0419921875,0.00439453125,0.015625
B4,B,2,28,0.05908203125,0.0224609375,0.0078125,0.0
B4,B,2,29,0.03564453125,0.044921875,0.00244140625,0.015625
B4,B,2,30,0.03515625,0.0283203125,0.00341796875,0.0078125
B4,B,2,31,0.02685546875,0.03173828125,0.0,0.0078125
B4,B,16,0,0.0,0.0,0.0,0.0
B4,B,16,1,0.0029296875,0.0146484375,0.0,0.0
B4,B,16,2,0.006184895833333333,0.0003255208333333333,0.0,0.005208333333333333
B4,B,16,3,0.013997395833333334,0.0003255208333333333,0.0,0.0
B4,B,16,4,0.0078125,0.023763020833333332,0.0,0.052083333333333336
B4,B,16,5,0.0068359375,0.0087890625,0.0003255208333333333,0.005208333333333333
B4,B,16,6,0.0006510416666666666,0.0185546875,0.0003255208333333333,0.005208333333333333
B4,B,16,7,0.015950520833333332,0.008138020833333334,0.0,0.005208333333333333
B4,B,16,8,0.0087890625,0.017903645833333332,0.0003255208333333333,0.015625
B4,B,16,9,0.033528645833333336,0.015299479166666666,0.0,0.010416666666666666
B4,B,16,10,0.025716145833333332,0.044596354166666664,0.0013020833333333333,0.020833333333333332
B4,B,16,11,0.037760416666666664,0.035481770833333336,0.0026041666666666665,0.005208333333333333
B4,B,16,12,0.038411458333333336,0.038736979166666664,0.0029296875,0.010416666666666666
B4,B,16,13,0.031575520833333336,0.038411458333333336,0.0026041666666666665,0.005208333333333333
B4,B,16,14,0.0400390625,0.042643229166666664,0.005208333333333333,0.020833333333333332
B4,B,16,15,0.038411458333333336,0.029947916666666668,0.0029296875,0.020833333333333332
B4,B,16,16,0.07845052083333333,0.0302734375,0.0009765625,0.010416666666666666
B4,B,16,17,0.042643229166666664,0.05078125,0.0013020833333333333,0.020833333333333332
B4,B,16,18,0.050455729166666664,0.027994791666666668,0.001953125,0.015625
B4,B,16,19,0.07942708333333333,0.041015625,0.0026041666666666665,0.010416666666666666
B4,B,16,20,0.051106770833333336,0.0283203125,0.0009765625,0.015625
B4,B,16,21,0.07649739583333333,0.029622395833333332,0.0029296875,0.005208333333333333
B4,B,16,22,0.033203125,0.040364583333333336,0.004557291666666667,0.015625
B4,B,16,23,0.07584635416666667,0.022135416666666668,0.0048828125,0.010416666666666666
B4,B,16,24,0.059244791666666664,0.041666666666666664,0.0035807291666666665,0.015625
B4,B,16,25,0.0634765625,0.04296875,0.004231770833333333,0.020833333333333332
B4,B,16,26,0.042643229166666664,0.027994791666666668,0.004231770833333333,0.010416666666666666
B4,B,16,27,0.044921875,0.036783854166666664,0.0032552083333333335,0.015625
B4,B,16,28,0.0830078125,0.021484375,0.005533854166666667,0.0
B4,B,16,29,0.053059895833333336,0.0439453125,0.001953125,0.010416666666666666
B4,B,16,30,0.0478515625,0.027018229166666668,0.0032552083333333335,0.010416666666666666
B4,B,16,31,0.052083333333333336,0.027669270833333332,0.0,0.005208333333333333
B4,B,127,0,0.0,0.0,0.0,0.0
B4,B,127,1,0.0029296875,0.0146484375,0.0,0.0
B4,B,127,2,0.006184895833333333,0.0003255208333333333,0.0,0.005208333333333333
B4,B,127,3,0.013997395833333334,0.0003255208333333333,0.0,0.0
B4,B,127,4,0.0078125,0.023763020833333332,0.0,0.052083333333333336
B4,B,127,5,0.0068359375,0.0087890625,0.0003255208333333333,0.005208333333333333
B4,B,127,6,0.0006510416666666666,0.0185546875,0.0003255208333333333,0.005208333333333333
B4,B,127,7,0.015950520833333332,0.008138020833333334,0.0,0.005208333333333333
B4,B,127,8,0.0087890625,0.017903645833333332,0.0003255208333333333,0.015625
B4,B,127,9,0.033528645833333336,0.015299479166666666,0.0,0.010416666666666666
B4,B,127,10,0.025716145833333332,0.044596354166666664,0.0013020833333333333,0.020833333333333332
B4,B,127,11,0.037760416666666664,0.035481770833333336,0.0026041666666666665,0.005208333333333333
B4,B,127,12,0.038411458333333336,0.038736979166666664,0.0029296875,0.010416666666666666
B4,B,127,13,0.031575520833333336,0.038411458333333336,0.0026041666666666665,0.005208333333333333
B4,B,127,14,0.0400390625,0.042643229166666664,0.005208333333333333,0.020833333333333332
B4,B,127,15,0.038411458333333336,0.029947916666666668,0.0029296875,0.020833333333333332
B4,B,127,16,0.07845052083333333,0.0302734375,0.0009765625,0.010416666666666666
B4,B,127,17,0.042643229166666664,0.05078125,0.0013020833333333333,0.020833333333333332
B4,B,127,18,0.050455729166666664,0.027994791666666668,0.001953125,0.015625
B4,B,127,19,0.07942708333333333,0.041015625,0.0026041666666666665,0.010416666666666666
B4,B,127,20,0.051106770833333336,0.0283203125,0.0009765625,0.015625
B4,B,127,21,0.07649739583333333,0.029622395833333332,0.0029296875,0.005208333333333333
B4,B,127,22,0.033203125,0.040364583333333336,0.004557291666666667,0.015625
B4,B,127,23,0.07584635416666667,0.022135416666666668,0.0048828125,0.010416666666666666
B4,B,127,24,0.059244791666666664,0.041666666666666664,0.0035807291666666665,0.015625
B4,B,127,25,0.0634765625,0.04296875,0.004231770833333333,0.020833333333333332
B4,B,127,26,0.042643229166666664,0.027994791666666668,0.004231770833333333,0.010416666666666666
B4,B,127,27,0.044921875,0.036783854166666664,0.0032552083333333335,0.015625
B4,B,127,28,0.0830078125,0.021484375,0.005533854166666667,0.0
B4,B,127,29,0.053059895833333336,0.0439453125,0.001953125,0.010416666666666666
B4,B,127,30,0.0478515625,0.027018229166666668,0.0032552083333333335,0.010416666666666666
B4,B,127,31,0.052083333333333336,0.027669270833333332,0.0,0.005208333333333333
B4,B,128,0,0.0,0.0,0.0,0.0
B4,B,128,1,0.0029296875,0.0146484375,0.0,0.0
B4,B,128,2,0.006184895833333333,0.0003255208333333333,0.0,0.005208333333333333
B4,B,128,3,0.013997395833333334,0.0003255208333333333,0.0,0.0
B4,B,128,4,0.0078125,0.023763020833333332,0.0,0.052083333333333336
B4,B,128,5,0.0068359375,0.0087890625,0.0003255208333333333,0.005208333333333333
B4,B,128,6,0.0006510416666666666,0.0185546875,0.0003255208333333333,0.005208333333333333
B4,B,128,7,0.015950520833333332,0.008138020833333334,0.0,0.005208333333333333
B4,B,128,8,0.0087890625,0.017903645833333332,0.0003255208333333333,0.015625
B4,B,128,9,0.033528645833333336,0.015299479166666666,0.0,0.010416666666666666
B4,B,128,10,0.025716145833333332,0.044596354166666664,0.0013020833333333333,0.020833333333333332
B4,B,128,11,0.037760416666666664,0.035481770833333336,0.0026041666666666665,0.005208333333333333
B4,B,128,12,0.038411458333333336,0.038736979166666664,0.0029296875,0.010416666666666666
B4,B,128,13,0.031575520833333336,0.038411458333333336,0.0026041666666666665,0.005208333333333333
B4,B,128,14,0.0400390625,0.042643229166666664,0.005208333333333333,0.020833333333333332
B4,B,128,15,0.038411458333333336,0.029947916666666668,0.0029296875,0.020833333333333332
B4,B,128,16,0.07845052083333333,0.0302734375,0.0009765625,0.010416666666666666
B4,B,128,17,0.042643229166666664,0.05078125,0.0013020833333333333,0.020833333333333332
B4,B,128,18,0.050455729166666664,0.027994791666666668,0.001953125,0.015625
B4,B,128,19,0.07942708333333333,0.041015625,0.0026041666666666665,0.010416666666666666
B4,B,128,20,0.051106770833333336,0.0283203125,0.0009765625,0.015625
