batch_mode,request,step,layer,k_recon_rel_l2,k_recon_max_abs,k_recon_mean_abs,k_recon_cosine,v_recon_rel_l2,v_recon_max_abs,v_recon_mean_abs,v_recon_cosine,k_nan,k_inf,v_nan,v_inf
B4,A,257,19,0.13039855659008026,3.146484375,0.10144879668951035,0.9914994239807129,,,,,False,False,False,False
B4,A,257,20,0.11082901805639267,3.2041015625,0.07932306081056595,0.9938585758209229,,,,,False,False,False,False
B4,A,257,21,0.1478583812713623,4.205078125,0.12466783076524734,0.9890705347061157,,,,,False,False,False,False
B4,A,257,22,0.1208280399441719,4.00390625,0.08879576623439789,0.9927055835723877,,,,,False,False,False,False
B4,A,257,23,0.13676786422729492,3.9814453125,0.1037016436457634,0.9906562566757202,,,,,False,False,False,False
B4,A,257,24,0.11814485490322113,3.794921875,0.08169463276863098,0.9930300116539001,,,,,False,False,False,False
B4,A,257,25,0.1295221447944641,4.740234375,0.0933426171541214,0.9916189312934875,,,,,False,False,False,False
B4,A,257,26,0.11426941305398941,3.859375,0.09068875014781952,0.9934796690940857,,,,,False,False,False,False
B4,A,257,27,0.13644173741340637,3.6845703125,0.11012604087591171,0.9907010197639465,,,,,False,False,False,False
B4,A,257,28,0.11707432568073273,5.01953125,0.08284585177898407,0.9931506514549255,,,,,False,False,False,False
B4,A,257,29,0.14702478051185608,5.59765625,0.13717730343341827,0.9892024397850037,,,,,False,False,False,False
B4,A,257,30,0.13011294603347778,3.974609375,0.10254232585430145,0.9915408492088318,,,,,False,False,False,False
B4,A,257,31,0.134871244430542,4.70703125,0.10060644149780273,0.9909089803695679,,,,,False,False,False,False
B4,B,0,0,0.0,0.0,0.0,0.9999987483024597,,,,,False,False,False,False
B4,B,0,1,0.02826221100986004,4.4501953125,0.0033442419953644276,0.9995927810668945,,,,,False,False,False,False
B4,B,0,2,0.031945113092660904,3.67706298828125,0.005748105701059103,0.99948650598526,,,,,False,False,False,False
B4,B,0,3,0.06542341411113739,4.54296875,0.019045792520046234,0.9978564977645874,,,,,False,False,False,False
B4,B,0,4,0.043883733451366425,4.96484375,0.009658010676503181,0.9990382790565491,,,,,False,False,False,False
B4,B,0,5,0.046234987676143646,3.39453125,0.011544587090611458,0.9989264011383057,,,,,False,False,False,False
B4,B,0,6,0.016340024769306183,4.1015625,0.0021588962990790606,0.9998659491539001,,,,,False,False,False,False
B4,B,0,7,0.0631752535700798,4.0986328125,0.023051494732499123,0.998002290725708,,,,,False,False,False,False
B4,B,0,8,0.06019018217921257,3.2548828125,0.020008742809295654,0.9981859922409058,,,,,False,False,False,False
B4,B,0,9,0.09392629563808441,5.0625,0.04597065597772598,0.9955858588218689,,,,,False,False,False,False
B4,B,0,10,0.06789123266935349,3.7451171875,0.025928335264325142,0.9976912140846252,,,,,False,False,False,False
B4,B,0,11,0.10868281871080399,3.2978515625,0.061274006962776184,0.9940922260284424,,,,,False,False,False,False
B4,B,0,12,0.08682156354188919,3.3671875,0.045812271535396576,0.9962265491485596,,,,,False,False,False,False
B4,B,0,13,0.08975677937269211,3.682861328125,0.049930866807699203,0.995970606803894,,,,,False,False,False,False
B4,B,0,14,0.11079378426074982,5.072265625,0.07357942312955856,0.9938604831695557,,,,,False,False,False,False
B4,B,0,15,0.09835834801197052,3.0888671875,0.05653169006109238,0.9951584935188293,,,,,False,False,False,False
B4,B,0,16,0.10247867554426193,3.2353515625,0.06458089500665665,0.994748592376709,,,,,False,False,False,False
B4,B,0,17,0.1056373119354248,3.9287109375,0.061144739389419556,0.9944154620170593,,,,,False,False,False,False
B4,B,0,18,0.10488386452198029,3.39599609375,0.05861946940422058,0.9944934248924255,,,,,False,False,False,False
B4,B,0,19,0.10825517028570175,2.962890625,0.06578397005796432,0.994141697883606,,,,,False,False,False,False
B4,B,0,20,0.11291356384754181,3.1240234375,0.07380335032939911,0.9936203360557556,,,,,False,False,False,False
B4,B,0,21,0.11066465079784393,4.3359375,0.06548590213060379,0.9938765168190002,,,,,False,False,False,False
B4,B,0,22,0.09571583569049835,3.6650390625,0.04953717812895775,0.9954160451889038,,,,,False,False,False,False
B4,B,0,23,0.1312515139579773,4.3740234375,0.08888539671897888,0.9913862943649292,,,,,False,False,False,False
B4,B,0,24,0.1067419946193695,3.4921875,0.06300485134124756,0.9943054914474487,,,,,False,False,False,False
B4,B,0,25,0.11157502979040146,4.60546875,0.061216071248054504,0.9937708973884583,,,,,False,False,False,False
B4,B,0,26,0.0859261006116867,3.5458984375,0.051373809576034546,0.9963105916976929,,,,,False,False,False,False
B4,B,0,27,0.08946017175912857,3.8857421875,0.046387817710638046,0.9959972500801086,,,,,False,False,False,False
B4,B,0,28,0.13891321420669556,5.7890625,0.1060791015625,0.9903601408004761,,,,,False,False,False,False
B4,B,0,29,0.10085855424404144,6.203125,0.06573668122291565,0.9949119091033936,,,,,False,False,False,False
B4,B,0,30,0.11582373082637787,4.7490234375,0.07134829461574554,0.9932883977890015,,,,,False,False,False,False
B4,B,0,31,0.10605578124523163,4.974609375,0.05749758705496788,0.9943730235099792,,,,,False,False,False,False
B4,B,1,0,1.3772383681498468e-05,0.00390625,3.159380241868348e-07,0.9999983906745911,,,,,False,False,False,False
B4,B,1,1,0.028232507407665253,4.4501953125,0.003338392823934555,0.9995933771133423,,,,,False,False,False,False
B4,B,1,2,0.03191168233752251,3.67706298828125,0.0057386597618460655,0.999487578868866,,,,,False,False,False,False
B4,B,1,3,0.0653579831123352,4.54296875,0.019011495634913445,0.9978606700897217,,,,,False,False,False,False
B4,B,1,4,0.043841104954481125,4.96484375,0.009642628952860832,0.9990403056144714,,,,,False,False,False,False
B4,B,1,5,0.046189263463020325,3.39453125,0.01152772642672062,0.9989285469055176,,,,,False,False,False,False
B4,B,1,6,0.016323832795023918,4.1015625,0.0021692223381251097,0.9998661279678345,,,,,False,False,False,False
B4,B,1,7,0.06311433017253876,4.0986328125,0.023023532703518867,0.9980059862136841,,,,,False,False,False,False
B4,B,1,8,0.06013514846563339,3.2548828125,0.019991865381598473,0.9981896877288818,,,,,False,False,False,False
B4,B,1,9,0.09382876008749008,5.0625,0.0459090955555439,0.9955954551696777,,,,,False,False,False,False
B4,B,1,10,0.06782707571983337,3.7451171875,0.02590889111161232,0.997695803642273,,,,,False,False,False,False
B4,B,1,11,0.10857092589139938,3.2978515625,0.061197515577077866,0.9941044449806213,,,,,False,False,False,False
B4,B,1,12,0.0867476686835289,3.3671875,0.045769888907670975,0.9962328672409058,,,,,False,False,False,False
B4,B,1,13,0.08965788781642914,3.682861328125,0.04987972974777222,0.9959794878959656,,,,,False,False,False,False
B4,B,1,14,0.11066035181283951,5.072265625,0.07347755134105682,0.9938753843307495,,,,,False,False,False,False
B4,B,1,15,0.09824936091899872,3.0888671875,0.056466177105903625,0.9951693415641785,,,,,False,False,False,False
B4,B,1,16,0.10236518085002899,3.2353515625,0.06449686735868454,0.9947599768638611,,,,,False,False,False,False
B4,B,1,17,0.10552254319190979,3.9287109375,0.06106613948941231,0.9944277405738831,,,,,False,False,False,False
B4,B,1,18,0.10476662218570709,3.39599609375,0.05854456499218941,0.9945058226585388,,,,,False,False,False,False
B4,B,1,19,0.10813645273447037,2.962890625,0.06568928807973862,0.9941545128822327,,,,,False,False,False,False
B4,B,1,20,0.11279306560754776,3.1240234375,0.07369370013475418,0.9936341047286987,,,,,False,False,False,False
B4,B,1,21,0.11054430156946182,4.3359375,0.0653965100646019,0.9938898086547852,,,,,False,False,False,False
B4,B,1,22,0.09560465812683105,3.6650390625,0.0494748093187809,0.9954265356063843,,,,,False,False,False,False
B4,B,1,23,0.13109996914863586,4.3740234375,0.08874743431806564,0.9914063811302185,,,,,False,False,False,False
B4,B,1,24,0.10662512481212616,3.4921875,0.0629163458943367,0.994317889213562,,,,,False,False,False,False
B4,B,1,25,0.1114518940448761,4.60546875,0.06113138794898987,0.9937846064567566,,,,,False,False,False,False
B4,B,1,26,0.08583394438028336,3.5458984375,0.05130878463387489,0.996318519115448,,,,,False,False,False,False
B4,B,1,27,0.08936137706041336,3.8857421875,0.046333953738212585,0.9960060119628906,,,,,False,False,False,False
B4,B,1,28,0.1387529969215393,5.7890625,0.10591369867324829,0.9903823733329773,,,,,False,False,False,False
B4,B,1,29,0.10075383633375168,6.203125,0.0656595528125763,0.9949225783348083,,,,,False,False,False,False
B4,B,1,30,0.11569550633430481,4.7490234375,0.0712592676281929,0.9933038353919983,,,,,False,False,False,False
B4,B,1,31,0.10595656931400299,4.974609375,0.05744156241416931,0.9943833351135254,,,,,False,False,False,False
B4,B,2,0,2.0404735550982878e-05,0.0078125,6.120855005065096e-07,0.9999982714653015,,,,,False,False,False,False
B4,B,2,1,0.028205621987581253,4.4501953125,0.003332813736051321,0.9995942115783691,,,,,False,False,False,False
B4,B,2,2,0.0318787507712841,3.67706298828125,0.005729130934923887,0.9994887709617615,,,,,False,False,False,False
B4,B,2,3,0.06528874486684799,4.54296875,0.01897749863564968,0.9978653192520142,,,,,False,False,False,False
B4,B,2,4,0.043797336518764496,4.96484375,0.009627015329897404,0.9990425109863281,,,,,False,False,False,False
B4,B,2,5,0.04614191874861717,3.39453125,0.011516280472278595,0.9989303350448608,,,,,False,False,False,False
B4,B,2,6,0.016306156292557716,4.1015625,0.0021781481336802244,0.9998664855957031,,,,,False,False,False,False
B4,B,2,7,0.06304323673248291,4.0986328125,0.02299286052584648,0.9980106949806213,,,,,False,False,False,False
B4,B,2,8,0.06006655842065811,3.2548828125,0.01996830478310585,0.9981945157051086,,,,,False,False,False,False
B4,B,2,9,0.09372526407241821,5.0625,0.04583488032221794,0.9956052303314209,,,,,False,False,False,False
B4,B,2,10,0.06775679439306259,3.7451171875,0.025877313688397408,0.9977003931999207,,,,,False,False,False,False
B4,B,2,11,0.10845494270324707,3.2978515625,0.06111167371273041,0.9941169619560242,,,,,False,False,False,False
B4,B,2,12,0.0866517722606659,3.3671875,0.04570512846112251,0.9962411522865295,,,,,False,False,False,False
B4,B,2,13,0.08955782651901245,3.682861328125,0.04981040582060814,0.9959883093833923,,,,,False,False,False,False
B4,B,2,14,0.11053311079740524,5.072265625,0.07336080819368362,0.9938892722129822,,,,,False,False,False,False
B4,B,2,15,0.09814031422138214,3.0888671875,0.056389033794403076,0.9951801896095276,,,,,False,False,False,False
B4,B,2,16,0.1022428572177887,3.2353515625,0.0643996074795723,0.9947728514671326,,,,,False,False,False,False
B4,B,2,17,0.10540202260017395,3.9287109375,0.060975488275289536,0.9944405555725098,,,,,False,False,False,False
B4,B,2,18,0.10464578121900558,3.39599609375,0.05845862999558449,0.9945183396339417,,,,,False,False,False,False
B4,B,2,19,0.10800880193710327,2.962890625,0.06558752804994583,0.9941685199737549,,,,,False,False,False,False
B4,B,2,20,0.11266231536865234,3.1240234375,0.0735793188214302,0.9936487674713135,,,,,False,False,False,False
B4,B,2,21,0.1104089543223381,4.3359375,0.06530136615037918,0.9939050078392029,,,,,False,False,False,False
B4,B,2,22,0.09548606723546982,3.6650390625,0.04940897598862648,0.9954379200935364,,,,,False,False,False,False
B4,B,2,23,0.13093049824237823,4.3740234375,0.08860763162374496,0.991428554058075,,,,,False,False,False,False
B4,B,2,24,0.10649438947439194,3.4921875,0.06282353401184082,0.9943317770957947,,,,,False,False,False,False
B4,B,2,25,0.11131826043128967,4.60546875,0.06104157492518425,0.9937993884086609,,,,,False,False,False,False
B4,B,2,26,0.08574283868074417,3.5458984375,0.05123758316040039,0.9963263273239136,,,,,False,False,False,False
B4,B,2,27,0.08926444500684738,3.8857421875,0.04627186805009842,0.9960148334503174,,,,,False,False,False,False
B4,B,2,28,0.1386035680770874,5.7890625,0.1057351753115654,0.9904031753540039,,,,,False,False,False,False
B4,B,2,29,0.1006423681974411,6.203125,0.0655699372291565,0.9949341416358948,,,,,False,False,False,False
B4,B,2,30,0.11556544899940491,4.7490234375,0.07115143537521362,0.9933187365531921,,,,,False,False,False,False
B4,B,2,31,0.10584957897663116,4.974609375,0.05735885724425316,0.9943946003913879,,,,,False,False,False,False
B4,B,16,0,5.379385038395412e-05,0.0078125,4.540500867733499e-06,0.9999960660934448,,,,,False,False,False,False
B4,B,16,1,0.036006707698106766,4.4501953125,0.005575959105044603,0.9993466734886169,,,,,False,False,False,False
B4,B,16,2,0.053392499685287476,3.67706298828125,0.012836378999054432,0.9985710978507996,,,,,False,False,False,False
B4,B,16,3,0.07813406735658646,4.54296875,0.027492646127939224,0.9969449043273926,,,,,False,False,False,False
B4,B,16,4,0.0594518706202507,4.96484375,0.017081495374441147,0.998232364654541,,,,,False,False,False,False
B4,B,16,5,0.05843247473239899,3.39453125,0.017878498882055283,0.9982833862304688,,,,,False,False,False,False
B4,B,16,6,0.027970604598522186,4.220703125,0.004713721573352814,0.9996083974838257,,,,,False,False,False,False
B4,B,16,7,0.07835318893194199,4.0986328125,0.0346362330019474,0.9969297647476196,,,,,False,False,False,False
B4,B,16,8,0.06844132393598557,3.2548828125,0.025773581117391586,0.9976562261581421,,,,,False,False,False,False
B4,B,16,9,0.12005417048931122,5.0625,0.07364501804113388,0.9927888512611389,,,,,False,False,False,False
B4,B,16,10,0.09922202676534653,3.7451171875,0.053588926792144775,0.9950730800628662,,,,,False,False,False,False
B4,B,16,11,0.13303282856941223,3.3955078125,0.0906536802649498,0.9911485314369202,,,,,False,False,False,False
B4,B,16,12,0.1123698502779007,3.3671875,0.07480108737945557,0.9936801195144653,,,,,False,False,False,False
B4,B,16,13,0.11400596797466278,3.682861328125,0.07910420000553131,0.9935017824172974,,,,,False,False,False,False
B4,B,16,14,0.14215990900993347,5.072265625,0.11840202659368515,0.9898900985717773,,,,,False,False,False,False
B4,B,16,15,0.127391517162323,3.0888671875,0.09163247048854828,0.9918810725212097,,,,,False,False,False,False
B4,B,16,16,0.138183131814003,3.2353515625,0.11375131458044052,0.9904521703720093,,,,,False,False,False,False
B4,B,16,17,0.13216477632522583,3.9287109375,0.0941430851817131,0.9912610054016113,,,,,False,False,False,False
B4,B,16,18,0.13826119899749756,3.39599609375,0.0994955375790596,0.9904351234436035,,,,,False,False,False,False
B4,B,16,19,0.1450866311788559,2.962890625,0.11413805186748505,0.9894742369651794,,,,,False,False,False,False
B4,B,16,20,0.13590049743652344,3.1240234375,0.10553571581840515,0.9907614588737488,,,,,False,False,False,False
B4,B,16,21,0.14908117055892944,4.3359375,0.11478451639413834,0.9888889193534851,,,,,False,False,False,False
B4,B,16,22,0.12698635458946228,3.6650390625,0.08591867983341217,0.9919316172599792,,,,,False,False,False,False
B4,B,16,23,0.16461195051670074,4.3740234375,0.1375640332698822,0.9864507913589478,,,,,False,False,False,False
B4,B,16,24,0.14403584599494934,3.4921875,0.11086007952690125,0.9896307587623596,,,,,False,False,False,False
B4,B,16,25,0.15179502964019775,4.60546875,0.11205604672431946,0.9884716868400574,,,,,False,False,False,False
B4,B,16,26,0.11530878394842148,3.5458984375,0.08482915163040161,0.9933570623397827,,,,,False,False,False,False
B4,B,16,27,0.13401080667972565,3.8857421875,0.09760996699333191,0.9910175204277039,,,,,False,False,False,False
B4,B,16,28,0.17169325053691864,5.7890625,0.15754500031471252,0.9852672815322876,,,,,False,False,False,False
B4,B,16,29,0.13210327923297882,6.203125,0.10635865479707718,0.9912781119346619,,,,,False,False,False,False
B4,B,16,30,0.14686329662799835,4.7490234375,0.11131425201892853,0.9892089366912842,,,,,False,False,False,False
B4,B,16,31,0.14476042985916138,4.974609375,0.10057719051837921,0.9895216822624207,,,,,False,False,False,False
B4,B,127,0,0.00013762414164375514,0.0078125,2.9524540877901018e-05,0.9999943375587463,,,,,False,False,False,False
B4,B,127,1,0.03279929980635643,4.4501953125,0.004679142031818628,0.9994601011276245,,,,,False,False,False,False
B4,B,127,2,0.0491105392575264,3.67706298828125,0.010773827321827412,0.9987914562225342,,,,,False,False,False,False
B4,B,127,3,0.07224155962467194,4.54296875,0.022906221449375153,0.9973897933959961,,,,,False,False,False,False
B4,B,127,4,0.055302590131759644,4.96484375,0.014382139779627323,0.9984761476516724,,,,,False,False,False,False
B4,B,127,5,0.0542311929166317,3.39453125,0.01533504854887724,0.9985275864601135,,,,,False,False,False,False
B4,B,127,6,0.026065174490213394,4.220703125,0.0047319610603153706,0.9996595978736877,,,,,False,False,False,False
B4,B,127,7,0.07261141389608383,4.0986328125,0.02950919046998024,0.9973660707473755,,,,,False,False,False,False
B4,B,127,8,0.06374530494213104,3.2548828125,0.02244022861123085,0.997972846031189,,,,,False,False,False,False
B4,B,127,9,0.1113479733467102,5.0625,0.062305402010679245,0.9938008785247803,,,,,False,False,False,False
B4,B,127,10,0.09192321449518204,3.7451171875,0.04626990482211113,0.9957726001739502,,,,,False,False,False,False
B4,B,127,11,0.12346918880939484,3.3955078125,0.07770302891731262,0.9923787117004395,,,,,False,False,False,False
B4,B,127,12,0.10399249196052551,3.3671875,0.06498684734106064,0.9945908188819885,,,,,False,False,False,False
B4,B,127,13,0.10666131228208542,3.682861328125,0.06920889019966125,0.9943130612373352,,,,,False,False,False,False
B4,B,127,14,0.1324067860841751,5.072265625,0.10232187062501907,0.991232693195343,,,,,False,False,False,False
B4,B,127,15,0.11814669519662857,3.0888671875,0.08051522821187973,0.9930219054222107,,,,,False,False,False,False
B4,B,127,16,0.1280573010444641,3.2353515625,0.0982506051659584,0.9918057918548584,,,,,False,False,False,False
B4,B,127,17,0.12309516221284866,3.9287109375,0.08185741305351257,0.9924252033233643,,,,,False,False,False,False
B4,B,127,18,0.12857353687286377,3.39599609375,0.0863601341843605,0.9917325973510742,,,,,False,False,False,False
B4,B,127,19,0.13507890701293945,2.962890625,0.09803503751754761,0.9908763766288757,,,,,False,False,False,False
B4,B,127,20,0.12695053219795227,3.1240234375,0.09091749042272568,0.9919421076774597,,,,,False,False,False,False
B4,B,127,21,0.13887393474578857,4.3359375,0.09883608669042587,0.990364134311676,,,,,False,False,False,False
B4,B,127,22,0.11845766752958298,3.6650390625,0.07487468421459198,0.9929822683334351,,,,,False,False,False,False
B4,B,127,23,0.15365801751613617,4.3740234375,0.11751779913902283,0.9881977438926697,,,,,False,False,False,False
B4,B,127,24,0.13469786942005157,3.4921875,0.09523365646600723,0.9909349083900452,,,,,False,False,False,False
B4,B,127,25,0.1411411613225937,4.60546875,0.09630782902240753,0.9900403022766113,,,,,False,False,False,False
B4,B,127,26,0.10824138671159744,3.5458984375,0.07399904727935791,0.9941484332084656,,,,,False,False,False,False
B4,B,127,27,0.12539760768413544,3.8857421875,0.08466929197311401,0.9921374917030334,,,,,False,False,False,False
B4,B,127,28,0.1605704128742218,5.7890625,0.13404223322868347,0.9871201515197754,,,,,False,False,False,False
B4,B,127,29,0.12286346405744553,6.203125,0.09213552623987198,0.9924589395523071,,,,,False,False,False,False
B4,B,127,30,0.13755705952644348,4.7490234375,0.09565256536006927,0.9905363917350769,,,,,False,False,False,False
B4,B,127,31,0.1349363774061203,4.974609375,0.08629661798477173,0.990901529788971,,,,,False,False,False,False
B4,B,128,0,0.00013809307711198926,0.0078125,2.973977279907558e-05,0.9999943971633911,,,,,False,False,False,False
B4,B,128,1,0.032771721482276917,4.4501953125,0.0046725100837647915,0.999460756778717,,,,,False,False,False,False
B4,B,128,2,0.04907649755477905,3.67706298828125,0.010758237913250923,0.9987930059432983,,,,,False,False,False,False
B4,B,128,3,0.07220306247472763,4.54296875,0.02287166938185692,0.997392475605011,,,,,False,False,False,False
B4,B,128,4,0.055276524275541306,4.96484375,0.014361774548888206,0.9984776377677917,,,,,False,False,False,False
B4,B,128,5,0.05420150235295296,3.39453125,0.015315426513552666,0.998529314994812,,,,,False,False,False,False
B4,B,128,6,0.026052502915263176,4.220703125,0.004729392006993294,0.9996599555015564,,,,,False,False,False,False
B4,B,128,7,0.07256807386875153,4.0986328125,0.029467904940247536,0.9973691701889038,,,,,False,False,False,False
B4,B,128,8,0.06371068954467773,3.2548828125,0.022409740835428238,0.9979750514030457,,,,,False,False,False,False
B4,B,128,9,0.11128615587949753,5.0625,0.06221266835927963,0.993807852268219,,,,,False,False,False,False
B4,B,128,10,0.09187459945678711,3.7451171875,0.046205535531044006,0.9957771897315979,,,,,False,False,False,False
B4,B,128,11,0.1233971118927002,3.3955078125,0.0775919109582901,0.9923876523971558,,,,,False,False,False,False
B4,B,128,12,0.10393214225769043,3.3671875,0.06489761918783188,0.9945971369743347,,,,,False,False,False,False
B4,B,128,13,0.10660608112812042,3.682861328125,0.06911485642194748,0.994318962097168,,,,,False,False,False,False
B4,B,128,14,0.13232988119125366,5.072265625,0.10217851400375366,0.9912426471710205,,,,,False,False,False,False
B4,B,128,15,0.11807746440172195,3.0888671875,0.08040793240070343,0.9930306673049927,,,,,False,False,False,False
B4,B,128,16,0.12798595428466797,3.2353515625,0.0981142446398735,0.9918151497840881,,,,,False,False,False,False
B4,B,128,17,0.12302468717098236,3.9287109375,0.08174784481525421,0.9924337267875671,,,,,False,False,False,False
B4,B,128,18,0.12848763167858124,3.39599609375,0.08624405413866043,0.9917436838150024,,,,,False,False,False,False
B4,B,128,19,0.13499455153942108,2.962890625,0.09789911657571793,0.9908876419067383,,,,,False,False,False,False
B4,B,128,20,0.1268744021654129,3.1240234375,0.09079398214817047,0.9919516444206238,,,,,False,False,False,False
B4,B,128,21,0.1387953758239746,4.3359375,0.09870727360248566,0.9903750419616699,,,,,False,False,False,False
B4,B,128,22,0.11838103830814362,3.6650390625,0.0747872143983841,0.9929912686347961,,,,,False,False,False,False
B4,B,128,23,0.15356650948524475,4.3740234375,0.11736317723989487,0.9882118105888367,,,,,False,False,False,False
B4,B,128,24,0.1346181035041809,3.4921875,0.09511305391788483,0.9909456372261047,,,,,False,False,False,False
B4,B,128,25,0.14105673134326935,4.60546875,0.09618400037288666,0.9900522232055664,,,,,False,False,False,False
B4,B,128,26,0.1081913635134697,3.5458984375,0.0739084929227829,0.9941540360450745,,,,,False,False,False,False
B4,B,128,27,0.12533938884735107,3.8857421875,0.08456476032733917,0.9921448230743408,,,,,False,False,False,False
B4,B,128,28,0.16048790514469147,5.7890625,0.1338604837656021,0.9871333241462708,,,,,False,False,False,False
B4,B,128,29,0.12280192226171494,6.203125,0.09202169626951218,0.9924665689468384,,,,,False,False,False,False
B4,B,128,30,0.13748329877853394,4.7490234375,0.0955299511551857,0.9905467629432678,,,,,False,False,False,False
B4,B,128,31,0.13486818969249725,4.974609375,0.08618471771478653,0.9909107685089111,,,,,False,False,False,False
B4,B,129,0,0.00013850984396412969,0.0078125,2.9869539503124543e-05,0.999994158744812,,,,,False,False,False,False
B4,B,129,1,0.03274960070848465,4.4501953125,0.0046658506616950035,0.9994613528251648,,,,,False,False,False,False
B4,B,129,2,0.04904742166399956,3.67706298828125,0.010742958635091782,0.9987946152687073,,,,,False,False,False,False
B4,B,129,3,0.07215955853462219,4.54296875,0.022839820012450218,0.9973957538604736,,,,,False,False,False,False
B4,B,129,4,0.055246952921152115,4.96484375,0.014344269409775734,0.9984793066978455,,,,,False,False,False,False
B4,B,129,5,0.054168786853551865,3.39453125,0.01529656257480383,0.9985309839248657,,,,,False,False,False,False
B4,B,129,6,0.02603936567902565,4.220703125,0.004727207589894533,0.9996604919433594,,,,,False,False,False,False
B4,B,129,7,0.0725235864520073,4.0986328125,0.029427362605929375,0.9973724484443665,,,,,False,False,False,False
B4,B,129,8,0.06367571651935577,3.2548828125,0.022380013018846512,0.997977077960968,,,,,False,False,False,False
B4,B,129,9,0.11122973263263702,5.0625,0.06212160736322403,0.9938139915466309,,,,,False,False,False,False
B4,B,129,10,0.09182115644216537,3.7451171875,0.0461476594209671,0.9957823753356934,,,,,False,False,False,False
B4,B,129,11,0.12331995368003845,3.3955078125,0.07748865336179733,0.9923973679542542,,,,,False,False,False,False
B4,B,129,12,0.10386976599693298,3.3671875,0.06481638550758362,0.9946035146713257,,,,,False,False,False,False
B4,B,129,13,0.10655372589826584,3.682861328125,0.06902892142534256,0.9943246245384216,,,,,False,False,False,False
B4,B,129,14,0.13225585222244263,5.072265625,0.10204010456800461,0.991252601146698,,,,,False,False,False,False
B4,B,129,15,0.1180000826716423,3.0888671875,0.08030518889427185,0.9930398464202881,,,,,False,False,False,False
B4,B,129,16,0.12790857255458832,3.2353515625,0.09797956049442291,0.9918251633644104,,,,,False,False,False,False
B4,B,129,17,0.12295137345790863,3.9287109375,0.08163687586784363,0.992442786693573,,,,,False,False,False,False
B4,B,129,18,0.12840108573436737,3.39599609375,0.0861247256398201,0.9917553067207336,,,,,False,False,False,False
B4,B,129,19,0.13492242991924286,2.962890625,0.09776118397712708,0.9908972978591919,,,,,False,False,False,False
B4,B,129,20,0.1268024444580078,3.1240234375,0.09066719561815262,0.9919610619544983,,,,,False,False,False,False
B4,B,129,21,0.13870932161808014,4.3359375,0.09856870770454407,0.9903870224952698,,,,,False,False,False,False
B4,B,129,22,0.11830794811248779,3.6650390625,0.07468554377555847,0.9930000305175781,,,,,False,False,False,False
B4,B,129,23,0.15346701443195343,4.3740234375,0.11719566583633423,0.9882273077964783,,,,,False,False,False,False
B4,B,129,24,0.1345372498035431,3.4921875,0.09497877210378647,0.9909564256668091,,,,,False,False,False,False
B4,B,129,25,0.14096935093402863,4.60546875,0.0960487499833107,0.9900647401809692,,,,,False,False,False,False
B4,B,129,26,0.10812530666589737,3.5458984375,0.07380793243646622,0.9941611886024475,,,,,False,False,False,False
B4,B,129,27,0.1252734512090683,3.8857421875,0.08444791287183762,0.9921528697013855,,,,,False,False,False,False
B4,B,129,28,0.16039526462554932,5.7890625,0.13366585969924927,0.9871479868888855,,,,,False,False,False,False
B4,B,129,29,0.12272686511278152,6.203125,0.0918957069516182,0.9924758076667786,,,,,False,False,False,False
B4,B,129,30,0.13740850985050201,4.7490234375,0.0953962504863739,0.990557074546814,,,,,False,False,False,False
B4,B,129,31,0.134796604514122,4.974609375,0.08606325089931488,0.9909200668334961,,,,,False,False,False,False
B4,B,255,0,0.001510292524471879,1.30859375,6.362384738167748e-05,0.9999905228614807,,,,,False,False,False,False
B4,B,255,1,0.03738102316856384,4.4501953125,0.006023797206580639,0.9992992877960205,,,,,False,False,False,False
B4,B,255,2,0.05459810420870781,4.23046875,0.012780600227415562,0.9985119700431824,,,,,False,False,False,False
B4,B,255,3,0.0833849310874939,4.54296875,0.030567923560738564,0.996527910232544,,,,,False,False,False,False
B4,B,255,4,0.06026891618967056,4.96484375,0.016513941809535027,0.998192548751831,,,,,False,False,False,False
B4,B,255,5,0.05244418978691101,3.5703125,0.014002240262925625,0.998630702495575,,,,,False,False,False,False
B4,B,255,6,0.03253226354718208,4.220703125,0.006234217435121536,0.9994723200798035,,,,,False,False,False,False
B4,B,255,7,0.07637473940849304,4.0986328125,0.03145140781998634,0.9970915913581848,,,,,False,False,False,False
B4,B,255,8,0.0677274838089943,3.2548828125,0.02435629442334175,0.9977166056632996,,,,,False,False,False,False
B4,B,255,9,0.11814999580383301,5.0625,0.06798308342695236,0.9930251836776733,,,,,False,False,False,False
B4,B,255,10,0.09656780958175659,3.7451171875,0.048831988126039505,0.9953432083129883,,,,,False,False,False,False
B4,B,255,11,0.13209553062915802,3.3955078125,0.0856914296746254,0.9912905097007751,,,,,False,False,False,False
B4,B,255,12,0.10991815477609634,3.3671875,0.07024654746055603,0.9939613938331604,,,,,False,False,False,False
B4,B,255,13,0.11775586009025574,3.682861328125,0.07982085645198822,0.9930724501609802,,,,,False,False,False,False
B4,B,255,14,0.14487339556217194,5.072265625,0.11772885173559189,0.989503026008606,,,,,False,False,False,False
B4,B,255,15,0.12685270607471466,3.0888671875,0.08953964710235596,0.991958498954773,,,,,False,False,False,False
B4,B,255,16,0.14313486218452454,3.2353515625,0.11715219914913177,0.9897599816322327,,,,,False,False,False,False
B4,B,255,17,0.13332614302635193,3.9287109375,0.0928669422864914,0.9911201596260071,,,,,False,False,False,False
