task,layer,kv_head,label,readiness,support_label,cross_hardware_consistent,v100_fnr,gpu4090_fnr,v100_fpr,gpu4090_fpr,v100_positive_support,gpu4090_positive_support
passage_retrieval_en,12,3,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.024390243902439025,0.0,0.0,82,82
passage_retrieval_en,12,4,stable_low_fpr,aggregate_only,low_support,True,0.024691358024691357,0.06097560975609756,0.0,0.0,81,82
passage_retrieval_en,12,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27941176470588236,0.3333333333333333,0.0,0.0,68,69
passage_retrieval_en,12,6,high_fp_risk,aggregate_only,low_support,False,0.3291139240506329,0.30120481927710846,0.058823529411764705,0.0,79,83
passage_retrieval_en,12,7,stable_low_fpr,aggregate_only,low_support,True,0.06097560975609756,0.05,0.0,0.0,82,80
passage_retrieval_en,13,0,stable_low_fpr,aggregate_only,low_support,True,0.12048192771084337,0.09411764705882353,0.0,0.0,83,85
passage_retrieval_en,13,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2777777777777778,0.21052631578947367,0.0,0.0,72,76
passage_retrieval_en,13,2,high_fp_risk,aggregate_only,low_support,False,0.22988505747126436,0.26436781609195403,0.1111111111111111,0.2222222222222222,87,87
passage_retrieval_en,13,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3013698630136986,0.2972972972972973,0.0,0.045454545454545456,73,74
passage_retrieval_en,13,4,stable_low_fpr,aggregate_only,low_support,True,0.0963855421686747,0.12941176470588237,0.0,0.0,83,85
passage_retrieval_en,13,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4782608695652174,0.4307692307692308,0.0,0.0,69,65
passage_retrieval_en,13,6,high_fp_risk,aggregate_only,low_support,False,0.18292682926829268,0.1125,0.0,0.0625,82,80
passage_retrieval_en,13,7,stable_low_fpr,aggregate_only,low_support,True,0.0945945945945946,0.11842105263157894,0.0,0.0,74,76
passage_retrieval_en,14,0,high_fp_risk,aggregate_only,low_support,False,0.37142857142857144,0.3088235294117647,0.11538461538461539,0.10714285714285714,70,68
passage_retrieval_en,14,1,high_fp_risk,aggregate_only,low_support,False,0.22666666666666666,0.22077922077922077,0.14285714285714285,0.05263157894736842,75,77
passage_retrieval_en,14,2,stable_low_fpr,aggregate_only,low_support,True,0.05952380952380952,0.023809523809523808,0.0,0.0,84,84
passage_retrieval_en,14,3,high_fp_risk,aggregate_only,low_support,False,0.25675675675675674,0.2727272727272727,0.36363636363636365,0.3157894736842105,74,77
passage_retrieval_en,14,4,high_fp_risk,aggregate_only,low_support,False,0.02531645569620253,0.06097560975609756,0.058823529411764705,0.0,79,82
passage_retrieval_en,14,5,high_fp_risk,aggregate_only,low_support,False,0.14102564102564102,0.1,0.05555555555555555,0.0625,78,80
passage_retrieval_en,14,6,unstable_across_hardware,aggregate_only,low_support,False,0.1951219512195122,0.07692307692307693,0.0,0.0,82,78
passage_retrieval_en,14,7,high_fp_risk,aggregate_only,low_support,False,0.09876543209876543,0.1111111111111111,0.06666666666666667,0.0,81,81
passage_retrieval_en,15,0,high_fp_risk,aggregate_only,low_support,False,0.21794871794871795,0.14285714285714285,0.0,0.05263157894736842,78,77
passage_retrieval_en,15,1,stable_low_fpr,aggregate_only,low_support,True,0.08333333333333333,0.0759493670886076,0.0,0.0,84,79
passage_retrieval_en,15,2,unstable_across_hardware,aggregate_only,low_support,False,0.25,0.15492957746478872,0.0,0.0,76,71
passage_retrieval_en,15,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5211267605633803,0.4852941176470588,0.0,0.0,71,68
passage_retrieval_en,15,4,stable_low_fpr,aggregate_only,low_support,True,0.24324324324324326,0.19718309859154928,0.0,0.0,74,71
passage_retrieval_en,15,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2987012987012987,0.26666666666666666,0.0,0.047619047619047616,77,75
passage_retrieval_en,15,6,high_fp_risk,aggregate_only,low_support,False,0.3,0.23880597014925373,0.46153846153846156,0.4482758620689655,70,67
passage_retrieval_en,15,7,high_fp_risk,aggregate_only,low_support,False,0.06172839506172839,0.02531645569620253,0.0,0.058823529411764705,81,79
passage_retrieval_en,16,0,unstable_across_hardware,aggregate_only,low_support,False,0.18571428571428572,0.25333333333333335,0.0,0.0,70,75
passage_retrieval_en,16,1,stable_low_fpr,aggregate_only,low_support,True,0.0,0.03614457831325301,0.0,0.0,83,83
passage_retrieval_en,16,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3888888888888889,0.4675324675324675,0.0,0.0,72,77
passage_retrieval_en,16,3,stable_low_fpr,aggregate_only,low_support,True,0.0375,0.0,0.0,0.0,80,81
passage_retrieval_en,16,4,unstable_across_hardware,aggregate_only,low_support,False,0.0945945945945946,0.1643835616438356,0.045454545454545456,0.0,74,73
passage_retrieval_en,16,5,stable_low_fpr,aggregate_only,low_support,True,0.11538461538461539,0.13924050632911392,0.0,0.0,78,79
passage_retrieval_en,16,6,stable_low_fpr,aggregate_only,low_support,True,0.16176470588235295,0.15789473684210525,0.03571428571428571,0.0,68,76
passage_retrieval_en,16,7,stable_low_fpr,aggregate_only,low_support,True,0.06172839506172839,0.0625,0.0,0.0,81,80
passage_retrieval_en,17,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2222222222222222,0.2191780821917808,0.0,0.043478260869565216,72,73
passage_retrieval_en,17,1,stable_low_fpr,aggregate_only,low_support,True,0.15714285714285714,0.136986301369863,0.038461538461538464,0.0,70,73
passage_retrieval_en,17,2,high_fp_risk,aggregate_only,low_support,False,0.08860759493670886,0.15789473684210525,0.0,0.05,79,76
passage_retrieval_en,17,3,stable_low_fpr,aggregate_only,low_support,True,0.1125,0.075,0.0,0.0,80,80
passage_retrieval_en,17,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.22857142857142856,0.2463768115942029,0.0,0.0,70,69
passage_retrieval_en,17,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.39705882352941174,0.4461538461538462,0.0,0.0,68,65
passage_retrieval_en,17,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.34285714285714286,0.32857142857142857,0.038461538461538464,0.0,70,70
passage_retrieval_en,17,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35294117647058826,0.4084507042253521,0.0,0.0,68,71
passage_retrieval_en,18,0,stable_low_fpr,aggregate_only,low_support,True,0.18571428571428572,0.16216216216216217,0.038461538461538464,0.0,70,74
passage_retrieval_en,18,1,high_fp_risk,aggregate_only,low_support,False,0.16666666666666666,0.1518987341772152,0.0,0.058823529411764705,78,79
passage_retrieval_en,18,2,stable_low_fpr,aggregate_only,low_support,True,0.0759493670886076,0.09090909090909091,0.0,0.0,79,77
passage_retrieval_en,18,3,high_fp_risk,aggregate_only,low_support,False,0.05194805194805195,0.05333333333333334,0.05263157894736842,0.0,77,75
passage_retrieval_en,18,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3918918918918919,0.3333333333333333,0.0,0.0,74,75
passage_retrieval_en,18,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21518987341772153,0.24324324324324326,0.0,0.0,79,74
passage_retrieval_en,18,6,stable_low_fpr,aggregate_only,low_support,True,0.1527777777777778,0.1375,0.0,0.0,72,80
passage_retrieval_en,18,7,stable_low_fpr,aggregate_only,low_support,True,0.19230769230769232,0.21052631578947367,0.0,0.0,78,76
passage_retrieval_en,19,0,stable_low_fpr,aggregate_only,low_support,True,0.10126582278481013,0.06329113924050633,0.0,0.0,79,79
passage_retrieval_en,19,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2077922077922078,0.24675324675324675,0.0,0.0,77,77
passage_retrieval_en,19,2,stable_low_fpr,aggregate_only,low_support,True,0.08974358974358974,0.07894736842105263,0.0,0.0,78,76
passage_retrieval_en,19,3,high_fp_risk,aggregate_only,low_support,False,0.18840579710144928,0.21739130434782608,0.07407407407407407,0.037037037037037035,69,69
passage_retrieval_en,19,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.34210526315789475,0.3246753246753247,0.0,0.0,76,77
passage_retrieval_en,19,5,stable_low_fpr,aggregate_only,low_support,True,0.20270270270270271,0.18421052631578946,0.0,0.0,74,76
passage_retrieval_en,19,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5303030303030303,0.47058823529411764,0.0,0.0,66,68
passage_retrieval_en,19,7,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.024096385542168676,0.0,0.0,84,83
passage_retrieval_en,2,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2714285714285714,0.3333333333333333,0.0,0.0,70,72
passage_retrieval_en,2,1,stable_low_fpr,aggregate_only,low_support,True,0.08641975308641975,0.0625,0.0,0.0,81,80
passage_retrieval_en,2,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.24324324324324326,0.22972972972972974,0.0,0.0,74,74
passage_retrieval_en,2,3,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.0,0.0,0.0,84,84
passage_retrieval_en,2,4,unstable_across_hardware,aggregate_only,low_support,False,0.16216216216216217,0.21333333333333335,0.0,0.0,74,75
passage_retrieval_en,2,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,2,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,2,7,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.07407407407407407,0.0,0.0,83,81
passage_retrieval_en,20,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3088235294117647,0.2463768115942029,0.0,0.037037037037037035,68,69
passage_retrieval_en,20,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.30434782608695654,0.3472222222222222,0.0,0.0,69,72
passage_retrieval_en,20,2,stable_low_fpr,aggregate_only,low_support,True,0.14814814814814814,0.11688311688311688,0.0,0.0,81,77
passage_retrieval_en,20,3,unstable_across_hardware,aggregate_only,low_support,False,0.14285714285714285,0.21333333333333335,0.0,0.0,70,75
passage_retrieval_en,20,4,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.07407407407407407,0.0,0.0,83,81
passage_retrieval_en,20,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2465753424657534,0.2876712328767123,0.0,0.0,73,73
passage_retrieval_en,20,6,stable_low_fpr,aggregate_only,low_support,True,0.12162162162162163,0.14864864864864866,0.0,0.045454545454545456,74,74
passage_retrieval_en,20,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.375,0.3373493975903614,0.0,0.0,80,83
passage_retrieval_en,21,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2894736842105263,0.3013698630136986,0.0,0.0,76,73
passage_retrieval_en,21,1,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.011904761904761904,0.0,0.0,84,84
passage_retrieval_en,21,2,stable_low_fpr,aggregate_only,low_support,True,0.037037037037037035,0.012195121951219513,0.0,0.0,81,82
passage_retrieval_en,21,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2,0.24285714285714285,0.0,0.0,70,70
passage_retrieval_en,21,4,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.012195121951219513,0.0,0.0,83,82
passage_retrieval_en,21,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3333333333333333,0.38571428571428573,0.0,0.0,69,70
passage_retrieval_en,21,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5245901639344263,0.4090909090909091,0.0,0.0,61,66
passage_retrieval_en,21,7,unstable_across_hardware,aggregate_only,low_support,False,0.19402985074626866,0.29333333333333333,0.0,0.0,67,75
passage_retrieval_en,22,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5344827586206896,0.6071428571428571,0.0,0.0,58,56
passage_retrieval_en,22,1,high_fp_risk,aggregate_only,low_support,False,0.10975609756097561,0.09523809523809523,0.07142857142857142,0.0,82,84
passage_retrieval_en,22,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.35714285714285715,0.34285714285714286,0.0,0.038461538461538464,70,70
passage_retrieval_en,22,3,high_fp_risk,aggregate_only,low_support,False,0.22666666666666666,0.14084507042253522,0.047619047619047616,0.08,75,71
passage_retrieval_en,22,4,stable_low_fpr,aggregate_only,low_support,True,0.15789473684210525,0.14285714285714285,0.0,0.0,76,77
passage_retrieval_en,22,5,unstable_across_hardware,aggregate_only,low_support,False,0.1518987341772152,0.21052631578947367,0.0,0.0,79,76
passage_retrieval_en,22,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2777777777777778,0.2714285714285714,0.0,0.0,72,70
passage_retrieval_en,22,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5076923076923077,0.421875,0.0,0.0,65,64
passage_retrieval_en,23,0,stable_low_fpr,aggregate_only,low_support,True,0.11392405063291139,0.08641975308641975,0.0,0.0,79,81
passage_retrieval_en,23,1,stable_low_fpr,aggregate_only,low_support,True,0.1232876712328767,0.11842105263157894,0.0,0.0,73,76
passage_retrieval_en,23,2,stable_low_fpr,aggregate_only,low_support,True,0.1891891891891892,0.17567567567567569,0.0,0.0,74,74
passage_retrieval_en,23,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3770491803278688,0.4057971014492754,0.02857142857142857,0.0,61,69
passage_retrieval_en,23,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3472222222222222,0.25,0.0,0.0,72,72
passage_retrieval_en,23,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5094339622641509,0.5333333333333333,0.023255813953488372,0.0,53,60
passage_retrieval_en,23,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.45161290322580644,0.4583333333333333,0.0,0.0,62,72
passage_retrieval_en,23,7,stable_low_fpr,aggregate_only,low_support,True,0.04819277108433735,0.047619047619047616,0.0,0.0,83,84
passage_retrieval_en,24,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2876712328767123,0.2465753424657534,0.0,0.043478260869565216,73,73
passage_retrieval_en,24,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.28169014084507044,0.2753623188405797,0.04,0.0,71,69
passage_retrieval_en,24,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.20270270270270271,0.2,0.0,0.0,74,75
passage_retrieval_en,24,3,stable_low_fpr,aggregate_only,low_support,True,0.14814814814814814,0.1625,0.0,0.0,81,80
passage_retrieval_en,24,4,stable_high_fnr_low_support,aggregate_only,low_support,True,0.55,0.47058823529411764,0.0,0.0,60,68
passage_retrieval_en,24,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36764705882352944,0.39705882352941174,0.0,0.03571428571428571,68,68
passage_retrieval_en,24,6,stable_low_fpr,aggregate_only,low_support,True,0.06578947368421052,0.06666666666666667,0.0,0.0,76,75
passage_retrieval_en,24,7,stable_low_fpr,aggregate_only,low_support,True,0.036585365853658534,0.024390243902439025,0.0,0.0,82,82
passage_retrieval_en,25,0,high_fp_risk,aggregate_only,low_support,False,0.19480519480519481,0.22077922077922077,0.10526315789473684,0.05263157894736842,77,77
passage_retrieval_en,25,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.42424242424242425,0.3230769230769231,0.0,0.03225806451612903,66,65
passage_retrieval_en,25,2,high_fp_risk,aggregate_only,low_support,False,0.08333333333333333,0.189873417721519,0.0,0.058823529411764705,72,79
passage_retrieval_en,25,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3013698630136986,0.3287671232876712,0.043478260869565216,0.043478260869565216,73,73
passage_retrieval_en,25,4,stable_low_fpr,aggregate_only,low_support,True,0.17567567567567569,0.18666666666666668,0.0,0.0,74,75
passage_retrieval_en,25,5,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,25,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29411764705882354,0.22535211267605634,0.0,0.0,68,71
passage_retrieval_en,25,7,high_fp_risk,aggregate_only,low_support,False,0.18666666666666668,0.22857142857142856,0.0,0.07692307692307693,75,70
passage_retrieval_en,26,0,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.04819277108433735,0.0,0.0,83,83
passage_retrieval_en,26,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.27631578947368424,0.25316455696202533,0.0,0.0,76,79
passage_retrieval_en,26,2,high_fp_risk,aggregate_only,low_support,False,0.12195121951219512,0.12658227848101267,0.07142857142857142,0.0,82,79
passage_retrieval_en,26,3,stable_low_fpr,aggregate_only,low_support,True,0.15384615384615385,0.1566265060240964,0.0,0.0,78,83
passage_retrieval_en,26,4,high_fp_risk,aggregate_only,low_support,False,0.18181818181818182,0.1794871794871795,0.05263157894736842,0.0,77,78
passage_retrieval_en,26,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.23529411764705882,0.25675675675675674,0.0,0.0,68,74
passage_retrieval_en,26,6,high_fp_risk,aggregate_only,low_support,False,0.35294117647058826,0.30158730158730157,0.03571428571428571,0.06060606060606061,68,63
passage_retrieval_en,26,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.576271186440678,0.5254237288135594,0.0,0.0,59,59
passage_retrieval_en,27,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36764705882352944,0.4626865671641791,0.0,0.0,68,67
passage_retrieval_en,27,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.375,0.26229508196721313,0.0,0.0,64,61
passage_retrieval_en,27,2,stable_low_fpr,aggregate_only,low_support,True,0.21951219512195122,0.1728395061728395,0.0,0.0,82,81
passage_retrieval_en,27,3,stable_low_fpr,aggregate_only,low_support,True,0.060240963855421686,0.012048192771084338,0.0,0.0,83,83
passage_retrieval_en,27,4,unstable_across_hardware,aggregate_only,low_support,False,0.08450704225352113,0.17333333333333334,0.04,0.0,71,75
passage_retrieval_en,27,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5076923076923077,0.49230769230769234,0.0,0.0,65,65
passage_retrieval_en,27,6,unstable_across_hardware,aggregate_only,low_support,False,0.14666666666666667,0.09333333333333334,0.0,0.0,75,75
passage_retrieval_en,27,7,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.011904761904761904,0.0,0.0,84,84
passage_retrieval_en,28,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.37681159420289856,0.3888888888888889,0.0,0.0,69,72
passage_retrieval_en,28,1,stable_low_fpr,aggregate_only,low_support,True,0.1375,0.1375,0.0,0.0,80,80
passage_retrieval_en,28,2,unstable_across_hardware,aggregate_only,low_support,False,0.22972972972972974,0.1643835616438356,0.0,0.0,74,73
passage_retrieval_en,28,3,unstable_across_hardware,aggregate_only,low_support,False,0.24050632911392406,0.13924050632911392,0.0,0.0,79,79
passage_retrieval_en,28,4,high_fp_risk,aggregate_only,low_support,False,0.32432432432432434,0.3076923076923077,0.045454545454545456,0.05555555555555555,74,78
passage_retrieval_en,28,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.30434782608695654,0.3466666666666667,0.0,0.0,69,75
passage_retrieval_en,28,6,stable_low_fpr,aggregate_only,low_support,True,0.12658227848101267,0.1518987341772152,0.0,0.0,79,79
passage_retrieval_en,28,7,stable_low_fpr,aggregate_only,low_support,True,0.16901408450704225,0.18840579710144928,0.04,0.0,71,69
passage_retrieval_en,29,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.28169014084507044,0.36363636363636365,0.0,0.0,71,66
passage_retrieval_en,29,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2463768115942029,0.34328358208955223,0.037037037037037035,0.034482758620689655,69,67
passage_retrieval_en,29,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36231884057971014,0.36923076923076925,0.037037037037037035,0.0,69,65
passage_retrieval_en,29,3,unstable_across_hardware,aggregate_only,low_support,False,0.2222222222222222,0.15384615384615385,0.0,0.0,72,78
passage_retrieval_en,29,4,stable_low_fpr,aggregate_only,low_support,True,0.024390243902439025,0.037037037037037035,0.0,0.0,82,81
passage_retrieval_en,29,5,high_fp_risk,aggregate_only,low_support,False,0.18181818181818182,0.2236842105263158,0.05263157894736842,0.0,77,76
passage_retrieval_en,29,6,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,29,7,stable_low_fpr,aggregate_only,low_support,True,0.05194805194805195,0.07692307692307693,0.0,0.0,77,78
passage_retrieval_en,3,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.25396825396825395,0.288135593220339,0.0,0.0,63,59
passage_retrieval_en,3,1,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.0,0.0,0.0,84,84
passage_retrieval_en,3,2,stable_high_fnr_low_support,aggregate_only,low_support,True,0.38666666666666666,0.26666666666666666,0.0,0.0,75,75
passage_retrieval_en,3,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.375,0.33783783783783783,0.0,0.0,72,74
passage_retrieval_en,3,4,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,83,84
passage_retrieval_en,3,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.375,0.3492063492063492,0.0,0.0,56,63
passage_retrieval_en,3,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5,0.3968253968253968,0.0,0.0,68,63
passage_retrieval_en,3,7,unstable_across_hardware,aggregate_only,low_support,False,0.2,0.07246376811594203,0.0,0.037037037037037035,75,69
passage_retrieval_en,30,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.5238095238095238,0.4461538461538462,0.0,0.0,63,65
passage_retrieval_en,30,1,unstable_across_hardware,aggregate_only,low_support,False,0.07692307692307693,0.14814814814814814,0.0,0.0,78,81
passage_retrieval_en,30,2,stable_low_fpr,aggregate_only,low_support,True,0.16,0.1375,0.0,0.0,75,80
passage_retrieval_en,30,3,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2903225806451613,0.30158730158730157,0.0,0.0,62,63
passage_retrieval_en,30,4,stable_low_fpr,aggregate_only,low_support,True,0.1282051282051282,0.14102564102564102,0.0,0.0,78,78
passage_retrieval_en,30,5,unstable_across_hardware,aggregate_only,low_support,False,0.23376623376623376,0.17567567567567569,0.0,0.0,77,74
passage_retrieval_en,30,6,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3333333333333333,0.3142857142857143,0.0,0.0,78,70
passage_retrieval_en,30,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4714285714285714,0.4393939393939394,0.0,0.0,70,66
passage_retrieval_en,31,0,stable_low_fpr,aggregate_only,low_support,True,0.19696969696969696,0.22972972972972974,0.0,0.0,66,74
passage_retrieval_en,31,1,stable_low_fpr,aggregate_only,low_support,True,0.023809523809523808,0.036585365853658534,0.0,0.0,84,82
passage_retrieval_en,31,2,stable_low_fpr,aggregate_only,low_support,True,0.06329113924050633,0.07692307692307693,0.0,0.0,79,78
passage_retrieval_en,31,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,31,4,stable_low_fpr,aggregate_only,low_support,True,0.15789473684210525,0.13924050632911392,0.0,0.0,76,79
passage_retrieval_en,31,5,unstable_across_hardware,aggregate_only,low_support,False,0.15,0.2328767123287671,0.0,0.0,80,73
passage_retrieval_en,31,6,stable_low_fpr,aggregate_only,low_support,True,0.05,0.0759493670886076,0.0,0.0,80,79
passage_retrieval_en,31,7,stable_low_fpr,aggregate_only,low_support,True,0.2153846153846154,0.16666666666666666,0.03225806451612903,0.03333333333333333,65,66
passage_retrieval_en,4,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2535211267605634,0.3235294117647059,0.0,0.0,71,68
passage_retrieval_en,4,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.29850746268656714,0.36486486486486486,0.0,0.0,67,74
passage_retrieval_en,4,2,stable_low_fpr,aggregate_only,low_support,True,0.036585365853658534,0.024390243902439025,0.0,0.0,82,82
passage_retrieval_en,4,3,stable_low_fpr,aggregate_only,low_support,True,0.0,0.0,0.0,0.0,84,84
passage_retrieval_en,4,4,high_fp_risk,aggregate_only,low_support,False,0.1125,0.11392405063291139,0.0,0.058823529411764705,80,79
passage_retrieval_en,4,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.4090909090909091,0.22058823529411764,0.0,0.0,66,68
passage_retrieval_en,4,6,stable_low_fpr,aggregate_only,low_support,True,0.05952380952380952,0.060240963855421686,0.0,0.0,84,83
passage_retrieval_en,4,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.3287671232876712,0.2972972972972973,0.0,0.0,73,74
passage_retrieval_en,5,0,high_fp_risk,aggregate_only,low_support,False,0.10666666666666667,0.05063291139240506,0.0,0.058823529411764705,75,79
passage_retrieval_en,5,1,stable_low_fpr,aggregate_only,low_support,True,0.024096385542168676,0.037037037037037035,0.0,0.0,83,81
passage_retrieval_en,5,2,stable_low_fpr,aggregate_only,low_support,True,0.011904761904761904,0.04819277108433735,0.0,0.0,84,83
passage_retrieval_en,5,3,stable_low_fpr,aggregate_only,low_support,True,0.06097560975609756,0.06172839506172839,0.0,0.0,82,81
passage_retrieval_en,5,4,high_fp_risk,aggregate_only,low_support,False,0.18181818181818182,0.16,0.05263157894736842,0.047619047619047616,77,75
passage_retrieval_en,5,5,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2191780821917808,0.3287671232876712,0.0,0.0,73,73
passage_retrieval_en,5,6,stable_low_fpr,aggregate_only,low_support,True,0.03571428571428571,0.08433734939759036,0.0,0.0,84,83
passage_retrieval_en,5,7,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.04938271604938271,0.0,0.0,83,81
passage_retrieval_en,6,0,stable_high_fnr_low_support,aggregate_only,low_support,True,0.21621621621621623,0.25,0.0,0.0,74,72
passage_retrieval_en,6,1,stable_high_fnr_low_support,aggregate_only,low_support,True,0.36231884057971014,0.375,0.0,0.0,69,64
passage_retrieval_en,6,2,stable_low_fpr,aggregate_only,low_support,True,0.12903225806451613,0.16483516483516483,0.0,0.0,93,91
passage_retrieval_en,6,3,stable_low_fpr,aggregate_only,low_support,True,0.03614457831325301,0.03614457831325301,0.0,0.0,83,83
passage_retrieval_en,6,4,high_fp_risk,aggregate_only,low_support,False,0.07317073170731707,0.06329113924050633,0.0,0.058823529411764705,82,79
passage_retrieval_en,6,5,high_fp_risk,aggregate_only,low_support,False,0.23943661971830985,0.2465753424657534,0.08,0.043478260869565216,71,73
passage_retrieval_en,6,6,stable_low_fpr,aggregate_only,low_support,True,0.13043478260869565,0.14473684210526316,0.0,0.0,69,76
passage_retrieval_en,6,7,stable_high_fnr_low_support,aggregate_only,low_support,True,0.2857142857142857,0.3424657534246575,0.0,0.0,70,73
passage_retrieval_en,7,0,unstable_across_hardware,aggregate_only,low_support,False,0.0,0.06097560975609756,0.0,0.0,82,82
passage_retrieval_en,7,1,stable_low_fpr,aggregate_only,low_support,True,0.024691358024691357,0.04878048780487805,0.0,0.0,81,82
passage_retrieval_en,7,2,stable_low_fpr,aggregate_only,low_support,True,0.09090909090909091,0.08860759493670886,0.0,0.0,77,79
passage_retrieval_en,7,3,stable_low_fpr,aggregate_only,low_support,True,0.1891891891891892,0.1643835616438356,0.045454545454545456,0.0,74,73
passage_retrieval_en,7,4,stable_low_fpr,aggregate_only,low_support,True,0.05128205128205128,0.08536585365853659,0.0,0.0,78,82
passage_retrieval_en,7,5,stable_low_fpr,aggregate_only,low_support,True,0.04878048780487805,0.05,0.0,0.0,82,80
passage_retrieval_en,7,6,stable_low_fpr,aggregate_only,low_support,True,0.012048192771084338,0.03571428571428571,0.0,0.0,83,84
passage_retrieval_en,7,7,stable_low_fpr,aggregate_only,low_support,True,0.11688311688311688,0.11538461538461539,0.0,0.0,77,78
