task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
passage_retrieval_en,prefill,k,15,2,bucketlast,conditional_oracle_gap,31,7.067957232075353e-06,0.0,0.00021910667419433594,3.871279611489447e-05
passage_retrieval_en,prefill,k,15,2,bucketmiddle,conditional_oracle_gap,31,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,15,3,bucketfirst,conditional_oracle_gap,29,3.9982384648816336e-05,0.0,0.0010740160942077637,0.00019603457412537632
passage_retrieval_en,prefill,k,15,3,bucketlast,conditional_oracle_gap,39,2.4686257044474285e-05,0.0,0.0009627640247344971,0.00015217630860584882
passage_retrieval_en,prefill,k,15,3,bucketmiddle,conditional_oracle_gap,28,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,15,4,bucketfirst,conditional_oracle_gap,31,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,15,4,bucketlast,conditional_oracle_gap,27,1.9335636386164913e-05,0.0,0.0004714280366897583,8.91760235923933e-05
passage_retrieval_en,prefill,k,15,4,bucketmiddle,conditional_oracle_gap,38,2.483396153700979e-05,0.0,0.0009436905384063721,0.00015105909071619036
passage_retrieval_en,prefill,k,15,5,bucketfirst,conditional_oracle_gap,34,0.000302929212065304,0.0,0.004151254892349243,0.0007732153575122896
passage_retrieval_en,prefill,k,15,5,bucketlast,conditional_oracle_gap,31,2.1751849882064327e-05,0.0,0.0006743073463439941,0.00011913978847872719
passage_retrieval_en,prefill,k,15,5,bucketmiddle,conditional_oracle_gap,31,9.552125007875504e-05,0.0,0.0019006431102752686,0.00037906013116489
passage_retrieval_en,prefill,k,15,6,bucketfirst,conditional_oracle_gap,37,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,15,6,bucketlast,conditional_oracle_gap,27,6.260695280852141e-06,0.0,0.0001690387725830078,3.1923407405723326e-05
passage_retrieval_en,prefill,k,15,6,bucketmiddle,conditional_oracle_gap,32,3.5468488931655884e-05,0.0,0.0011349916458129883,0.00019748018867710472
passage_retrieval_en,prefill,k,15,7,bucketfirst,conditional_oracle_gap,33,0.00043860258478106874,0.0,0.004394412040710449,0.0011018832610051044
passage_retrieval_en,prefill,k,15,7,bucketlast,conditional_oracle_gap,28,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,15,7,bucketmiddle,conditional_oracle_gap,35,3.662364823477609e-05,0.0,0.0008845925331115723,0.00015794541248324064
passage_retrieval_en,prefill,k,23,0,bucketfirst,conditional_oracle_gap,24,0.000555367519458135,0.0,0.005843222141265869,0.0012948834021068094
passage_retrieval_en,prefill,k,23,0,bucketlast,conditional_oracle_gap,38,1.3727106546100817e-05,0.0,0.00028030574321746826,5.841058368081566e-05
passage_retrieval_en,prefill,k,23,0,bucketmiddle,conditional_oracle_gap,34,3.432088038500617e-05,0.0,0.0006771385669708252,0.0001264288770864991
passage_retrieval_en,prefill,k,23,1,bucketfirst,conditional_oracle_gap,34,5.7749011937309714e-05,0.0,0.001371920108795166,0.00024492254018224313
passage_retrieval_en,prefill,k,23,1,bucketlast,conditional_oracle_gap,30,8.061528205871582e-06,0.0,0.00024184584617614746,4.3412657985981805e-05
passage_retrieval_en,prefill,k,23,1,bucketmiddle,conditional_oracle_gap,32,3.5181641578674316e-05,0.0,0.0005539059638977051,0.00011469349840811379
passage_retrieval_en,prefill,k,23,2,bucketfirst,conditional_oracle_gap,28,0.00019863034997667585,0.0,0.004222869873046875,0.0007949874165435803
passage_retrieval_en,prefill,k,23,2,bucketlast,conditional_oracle_gap,29,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,23,2,bucketmiddle,conditional_oracle_gap,39,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,23,3,bucketfirst,conditional_oracle_gap,32,7.119495421648026e-05,0.0,0.0016627907752990723,0.00030523812523292797
passage_retrieval_en,prefill,k,23,3,bucketlast,conditional_oracle_gap,32,9.80449840426445e-05,0.0,0.002394348382949829,0.0004230181679769839
passage_retrieval_en,prefill,k,23,3,bucketmiddle,conditional_oracle_gap,32,8.864700794219971e-05,0.0,0.002611786127090454,0.0004548540148015543
passage_retrieval_en,prefill,k,23,4,bucketfirst,conditional_oracle_gap,35,0.00019933581352233888,0.0,0.0028592348098754883,0.0005596673033884033
passage_retrieval_en,prefill,k,23,4,bucketlast,conditional_oracle_gap,31,2.4964732508505543e-05,0.0,0.0006415247917175293,0.00011496965323838778
passage_retrieval_en,prefill,k,23,4,bucketmiddle,conditional_oracle_gap,30,0.00011334021886189778,0.0,0.0012470483779907227,0.00027683449474288273
passage_retrieval_en,prefill,k,23,5,bucketfirst,conditional_oracle_gap,34,1.4920445049510282e-05,0.0,0.0002893209457397461,6.030566411924589e-05
passage_retrieval_en,prefill,k,23,5,bucketlast,conditional_oracle_gap,31,3.728655076796009e-05,0.0,0.0011558830738067627,0.00020422684947173314
passage_retrieval_en,prefill,k,23,5,bucketmiddle,conditional_oracle_gap,31,0.00010450713096126433,0.0,0.00285416841506958,0.0005066128581829234
passage_retrieval_en,prefill,k,23,6,bucketfirst,conditional_oracle_gap,30,0.00026129186153411865,0.0,0.0025802552700042725,0.0006362431678594612
passage_retrieval_en,prefill,k,23,6,bucketlast,conditional_oracle_gap,35,8.459602083478654e-06,0.0,0.00029608607292175293,4.932753279829711e-05
passage_retrieval_en,prefill,k,23,6,bucketmiddle,conditional_oracle_gap,31,2.5596349470077023e-05,0.0,0.0007934868335723877,0.0001401969799454659
passage_retrieval_en,prefill,k,23,7,bucketfirst,conditional_oracle_gap,34,0.0003024944487740012,0.0,0.0021036267280578613,0.000506876507079392
passage_retrieval_en,prefill,k,23,7,bucketlast,conditional_oracle_gap,27,0.0005333533993473759,0.0,0.002366483211517334,0.0005575851849351106
passage_retrieval_en,prefill,k,23,7,bucketmiddle,conditional_oracle_gap,35,0.0004977200712476458,0.0,0.003123372793197632,0.0006430156859886499
passage_retrieval_en,prefill,k,31,0,bucketfirst,conditional_oracle_gap,26,5.28635886999277e-05,0.0,0.0007928013801574707,0.0001670029291004367
passage_retrieval_en,prefill,k,31,0,bucketlast,conditional_oracle_gap,36,0.00018531663550270928,0.0,0.0021671950817108154,0.0004267553901711852
passage_retrieval_en,prefill,k,31,0,bucketmiddle,conditional_oracle_gap,34,0.00021044471684624166,0.0,0.0014491379261016846,0.0003361485010201117
passage_retrieval_en,prefill,k,31,1,bucketfirst,conditional_oracle_gap,23,3.184961236041525e-06,0.0,7.325410842895508e-05,1.493879237595588e-05
passage_retrieval_en,prefill,k,31,1,bucketlast,conditional_oracle_gap,38,1.563602372219688e-05,0.0,0.00026360154151916504,5.657689267992642e-05
passage_retrieval_en,prefill,k,31,1,bucketmiddle,conditional_oracle_gap,35,2.2990362984793527e-07,0.0,8.046627044677734e-06,1.3405570060936306e-06
passage_retrieval_en,prefill,k,31,2,bucketfirst,conditional_oracle_gap,27,0.0004682287021919533,0.0,0.005377292633056641,0.0012444113965338298
passage_retrieval_en,prefill,k,31,2,bucketlast,conditional_oracle_gap,36,5.5584642622205945e-05,0.0,0.0009985864162445068,0.00019028102624492875
passage_retrieval_en,prefill,k,31,2,bucketmiddle,conditional_oracle_gap,33,0.00010646653897834547,0.0,0.001993507146835327,0.00037015424352914486
passage_retrieval_en,prefill,k,31,3,bucketfirst,conditional_oracle_gap,28,5.4545700550079346e-05,0.0,0.0007065236568450928,0.0001644195421862914
passage_retrieval_en,prefill,k,31,3,bucketlast,conditional_oracle_gap,28,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,3,bucketmiddle,conditional_oracle_gap,40,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,4,bucketfirst,conditional_oracle_gap,40,4.9319863319396975e-05,0.0,0.001972794532775879,0.00030800244771091666
passage_retrieval_en,prefill,k,31,4,bucketlast,conditional_oracle_gap,23,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,4,bucketmiddle,conditional_oracle_gap,33,2.4609493486809008e-05,0.0,0.0006732642650604248,0.00011710887505691213
passage_retrieval_en,prefill,k,31,5,bucketfirst,conditional_oracle_gap,29,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,5,bucketlast,conditional_oracle_gap,32,1.4250166714191437e-05,0.0,0.00029402971267700195,5.400733625412443e-05
passage_retrieval_en,prefill,k,31,5,bucketmiddle,conditional_oracle_gap,35,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,6,bucketfirst,conditional_oracle_gap,34,0.0003890491583768059,0.0,0.0029177069664001465,0.000717451201178527
passage_retrieval_en,prefill,k,31,6,bucketlast,conditional_oracle_gap,33,4.2266917951179273e-05,0.0,0.0012705028057098389,0.0002174926778102173
passage_retrieval_en,prefill,k,31,6,bucketmiddle,conditional_oracle_gap,29,0.00023206451843524803,0.0,0.001504063606262207,0.00035990331793695233
passage_retrieval_en,prefill,k,31,7,bucketfirst,conditional_oracle_gap,32,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,7,bucketlast,conditional_oracle_gap,32,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,k,31,7,bucketmiddle,conditional_oracle_gap,32,5.504768341779709e-05,0.0,0.0017615258693695068,0.00030649252998995975
passage_retrieval_en,prefill,v,0,0,bucketfirst,current_oracle_gap,29,5.578059213364433e-06,0.0,8.986127795651555e-05,1.8867620978032166e-05
passage_retrieval_en,prefill,v,0,0,bucketfirst,minmax_oracle_gap,29,2.858925466265144e-06,0.0,5.371711449697614e-05,1.0196548205825167e-05
passage_retrieval_en,prefill,v,0,0,bucketlast,current_oracle_gap,38,3.8327028481657375e-05,0.0,0.0005733583820983768,0.00010238766967852613
passage_retrieval_en,prefill,v,0,0,bucketlast,minmax_oracle_gap,38,8.378049211674615e-06,0.0,0.00015450295177288353,2.8566932734105332e-05
passage_retrieval_en,prefill,v,0,0,bucketmiddle,current_oracle_gap,29,9.596667950972915e-06,0.0,0.00010573223698884249,2.8063105872303338e-05
passage_retrieval_en,prefill,v,0,0,bucketmiddle,minmax_oracle_gap,29,0.0,0.0,0.0,0.0
passage_retrieval_en,prefill,v,0,1,bucketfirst,current_oracle_gap,34,4.147917292464306e-05,0.0,0.0002581550506874919,6.184411167993857e-05
passage_retrieval_en,prefill,v,0,1,bucketfirst,minmax_oracle_gap,34,1.7724895288291225e-05,0.0,0.00023089861497282982,4.1273345201156345e-05
passage_retrieval_en,prefill,v,0,1,bucketlast,current_oracle_gap,35,4.368638506093703e-05,0.0,0.0003134289290755987,7.087765611117104e-05
passage_retrieval_en,prefill,v,0,1,bucketlast,minmax_oracle_gap,35,1.515182520961389e-05,0.0,0.00014636677224189043,3.156380529446312e-05
passage_retrieval_en,prefill,v,0,1,bucketmiddle,current_oracle_gap,27,2.111417146537591e-05,0.0,0.00022236781660467386,5.105285441370017e-05
passage_retrieval_en,prefill,v,0,1,bucketmiddle,minmax_oracle_gap,27,1.5728807301019077e-05,0.0,0.00016945606330409646,4.00264809804891e-05
passage_retrieval_en,prefill,v,0,2,bucketfirst,current_oracle_gap,35,3.02996627786862e-05,0.0,0.00020577874965965748,5.9285398986819094e-05
passage_retrieval_en,prefill,v,0,2,bucketfirst,minmax_oracle_gap,35,3.3537150427166906e-06,0.0,3.94090311601758e-05,8.70122636703251e-06
passage_retrieval_en,prefill,v,0,2,bucketlast,current_oracle_gap,23,2.7260611165294666e-05,0.0,0.0002741633215919137,6.108430808438016e-05
passage_retrieval_en,prefill,v,0,2,bucketlast,minmax_oracle_gap,23,8.460211772572897e-06,0.0,6.4921157900244e-05,1.873124733147307e-05
passage_retrieval_en,prefill,v,0,2,bucketmiddle,current_oracle_gap,38,2.1218025387114675e-05,0.0,0.0002188773942179978,5.240483751173779e-05
passage_retrieval_en,prefill,v,0,2,bucketmiddle,minmax_oracle_gap,38,4.397150788511346e-06,0.0,6.596281309612095e-05,1.2918693424230344e-05
passage_retrieval_en,prefill,v,0,3,bucketfirst,current_oracle_gap,28,3.6742673858368236e-05,0.0,0.00012086736387573183,4.143958017296594e-05
passage_retrieval_en,prefill,v,0,3,bucketfirst,minmax_oracle_gap,28,1.4027635188540444e-05,0.0,9.164531365968287e-05,2.5326266726643276e-05
passage_retrieval_en,prefill,v,0,3,bucketlast,current_oracle_gap,37,1.4080477617303464e-05,0.0,9.73988207988441e-05,2.680096145572415e-05
passage_retrieval_en,prefill,v,0,3,bucketlast,minmax_oracle_gap,37,4.9121397849474405e-06,0.0,6.138734170235693e-05,1.4015785475512167e-05
passage_retrieval_en,prefill,v,0,3,bucketmiddle,current_oracle_gap,31,1.4137726294950792e-05,0.0,8.692214032635093e-05,2.547501918992286e-05
passage_retrieval_en,prefill,v,0,3,bucketmiddle,minmax_oracle_gap,31,4.056513482224076e-06,0.0,5.55235892534256e-05,1.1276154231079043e-05
passage_retrieval_en,prefill,v,0,4,bucketfirst,current_oracle_gap,28,1.6917698108695083e-05,0.0,0.00010031546116806567,2.5038212357523686e-05
passage_retrieval_en,prefill,v,0,4,bucketfirst,minmax_oracle_gap,28,2.1479201158009734e-06,0.0,2.1311250748112798e-05,4.558248907570828e-06
passage_retrieval_en,prefill,v,0,4,bucketlast,current_oracle_gap,39,6.1818869793429394e-06,0.0,7.917030598036945e-05,1.6864458059945578e-05
passage_retrieval_en,prefill,v,0,4,bucketlast,minmax_oracle_gap,39,7.188407322153067e-07,0.0,1.3879121979698539e-05,2.6003954265802466e-06
passage_retrieval_en,prefill,v,0,4,bucketmiddle,current_oracle_gap,29,1.4980035208783851e-05,0.0,0.00017808383563533425,3.660179425519918e-05
passage_retrieval_en,prefill,v,0,4,bucketmiddle,minmax_oracle_gap,29,3.4316429358521667e-06,0.0,5.020739627070725e-05,1.0333847996473558e-05
passage_retrieval_en,prefill,v,0,5,bucketfirst,current_oracle_gap,31,7.271710097894914e-06,0.0,5.3631592891179025e-05,1.3749624579199805e-05
passage_retrieval_en,prefill,v,0,5,bucketfirst,minmax_oracle_gap,31,1.4963556051013932e-06,0.0,1.403789792675525e-05,3.3654500507117957e-06
passage_retrieval_en,prefill,v,0,5,bucketlast,current_oracle_gap,34,3.6965438459232886e-06,0.0,4.521485243458301e-05,9.289981652123067e-06
passage_retrieval_en,prefill,v,0,5,bucketlast,minmax_oracle_gap,34,1.3905793286325848e-05,0.0,0.0004319424042478204,7.284262434750614e-05
passage_retrieval_en,prefill,v,0,5,bucketmiddle,current_oracle_gap,31,3.331402554214301e-05,0.0,0.0009040286531671882,0.00015924447487932473
passage_retrieval_en,prefill,v,0,5,bucketmiddle,minmax_oracle_gap,31,5.118433628306393e-06,0.0,9.711773600429296e-05,1.7759070416022447e-05
passage_retrieval_en,prefill,v,0,6,bucketfirst,current_oracle_gap,24,2.296258977215378e-05,0.0,0.00011596654076129198,3.729131555485086e-05
passage_retrieval_en,prefill,v,0,6,bucketfirst,minmax_oracle_gap,24,4.207059343267853e-06,0.0,4.8660149332135916e-05,1.0594749114082898e-05
passage_retrieval_en,prefill,v,0,6,bucketlast,current_oracle_gap,36,3.719183622605568e-05,0.0,0.000435833353549242,8.561069715038914e-05
passage_retrieval_en,prefill,v,0,6,bucketlast,minmax_oracle_gap,36,1.627852591607532e-05,0.0,0.00014195055700838566,3.364168322866459e-05
passage_retrieval_en,prefill,v,0,6,bucketmiddle,current_oracle_gap,36,2.104460637989784e-05,0.0,0.0002780924551188946,5.291287610217183e-05
passage_retrieval_en,prefill,v,0,6,bucketmiddle,minmax_oracle_gap,36,3.7183224321779562e-06,0.0,5.1068433094769716e-05,1.0809664727555597e-05
passage_retrieval_en,prefill,v,0,7,bucketfirst,current_oracle_gap,31,5.960371533048249e-06,0.0,9.75894508883357e-05,1.862735054572759e-05
passage_retrieval_en,prefill,v,0,7,bucketfirst,minmax_oracle_gap,31,2.898414330106349e-06,0.0,7.460356573574245e-05,1.333879564849081e-05
passage_retrieval_en,prefill,v,0,7,bucketlast,current_oracle_gap,32,7.239870001285453e-06,0.0,0.00012183847138658166,2.2664702433879605e-05
passage_retrieval_en,prefill,v,0,7,bucketlast,minmax_oracle_gap,32,1.4592721981898649e-06,0.0,3.950338577851653e-05,6.8899410066459784e-06
passage_retrieval_en,prefill,v,0,7,bucketmiddle,current_oracle_gap,33,6.953125579677748e-07,0.0,1.423302455805242e-05,2.8205351809369862e-06
passage_retrieval_en,prefill,v,0,7,bucketmiddle,minmax_oracle_gap,33,2.6400878348133783e-07,0.0,8.712289854884148e-06,1.4934592087397196e-06
passage_retrieval_en,prefill,v,7,0,bucketfirst,current_oracle_gap,32,0.004606629590853117,0.0,0.026459595188498497,0.007839530158982066
passage_retrieval_en,prefill,v,7,0,bucketfirst,minmax_oracle_gap,32,0.00335724072647281,0.0,0.022013675421476364,0.005477716580342993
passage_retrieval_en,prefill,v,7,0,bucketlast,current_oracle_gap,31,0.0010269180901588933,0.0,0.014675576239824295,0.0028752663407322497
passage_retrieval_en,prefill,v,7,0,bucketlast,minmax_oracle_gap,31,9.530974972632624e-06,0.0,0.00024765264242887497,4.4286957291525275e-05
passage_retrieval_en,prefill,v,7,0,bucketmiddle,current_oracle_gap,33,0.0009508747325250597,0.0,0.007279033772647381,0.0017571120344529658
passage_retrieval_en,prefill,v,7,0,bucketmiddle,minmax_oracle_gap,33,0.00017423174259337512,0.0,0.0020455531775951385,0.0005046000685791374
passage_retrieval_en,prefill,v,7,1,bucketfirst,current_oracle_gap,37,0.004388059841821322,0.0,0.036442628130316734,0.008471477978798287
passage_retrieval_en,prefill,v,7,1,bucketfirst,minmax_oracle_gap,37,0.00392152723931783,0.0,0.022185204550623894,0.0067890486311448
passage_retrieval_en,prefill,v,7,1,bucketlast,current_oracle_gap,26,0.0009942541185479898,0.0,0.008854852989315987,0.002005821490636363
passage_retrieval_en,prefill,v,7,1,bucketlast,minmax_oracle_gap,26,0.0003057905257894443,0.0,0.005263485014438629,0.001042289793455518
passage_retrieval_en,prefill,v,7,1,bucketmiddle,current_oracle_gap,33,0.00150627905333584,0.0,0.01013747975230217,0.0027465706154363285
passage_retrieval_en,prefill,v,7,1,bucketmiddle,minmax_oracle_gap,33,0.00019827753192547596,0.0,0.0020968634635210037,0.0005440937410555396
passage_retrieval_en,prefill,v,7,2,bucketfirst,current_oracle_gap,34,0.0020764491329079166,0.0,0.008225689642131329,0.0025545454285546454
passage_retrieval_en,prefill,v,7,2,bucketfirst,minmax_oracle_gap,34,0.0017892506165320381,0.0,0.008225689642131329,0.0025541958522953827
passage_retrieval_en,prefill,v,7,2,bucketlast,current_oracle_gap,29,0.000741754915436794,0.0,0.0051889680325984955,0.0012735252019887462
passage_retrieval_en,prefill,v,7,2,bucketlast,minmax_oracle_gap,29,7.218016504213728e-05,0.0,0.0008664261549711227,0.00021193858693504384
passage_retrieval_en,prefill,v,7,2,bucketmiddle,current_oracle_gap,33,0.0010801481337032535,0.0,0.010018112137913704,0.002482497734563567
passage_retrieval_en,prefill,v,7,2,bucketmiddle,minmax_oracle_gap,33,3.439657898111777e-05,0.0,0.0006959959864616394,0.00012869638517411082
passage_retrieval_en,prefill,v,7,3,bucketfirst,current_oracle_gap,28,0.0009389987930522434,0.0,0.0059929173439741135,0.00136528522242083
passage_retrieval_en,prefill,v,7,3,bucketfirst,minmax_oracle_gap,28,0.0005566926390331771,0.0,0.0030211303383111954,0.0009560700532829093
passage_retrieval_en,prefill,v,7,3,bucketlast,current_oracle_gap,33,0.001063858765657201,0.0,0.008778369054198265,0.0018277224108189678
passage_retrieval_en,prefill,v,7,3,bucketlast,minmax_oracle_gap,33,6.838049739599228e-05,0.0,0.0015643220394849777,0.00027080913750172165
passage_retrieval_en,prefill,v,7,3,bucketmiddle,current_oracle_gap,35,0.0008636080526879856,0.0,0.0063009606674313545,0.001315584360947787
passage_retrieval_en,prefill,v,7,3,bucketmiddle,minmax_oracle_gap,35,0.00018058400601148606,0.0,0.0018052160739898682,0.0004164702823669015
passage_retrieval_en,prefill,v,7,4,bucketfirst,current_oracle_gap,38,0.0031462048707333835,0.0,0.014114871621131897,0.0043519450785395025
passage_retrieval_en,prefill,v,7,4,bucketfirst,minmax_oracle_gap,38,0.002461239229887724,0.0,0.013979226816445589,0.0037199715301459413
passage_retrieval_en,prefill,v,7,4,bucketlast,current_oracle_gap,26,0.0005954025456538567,0.0,0.0033303359523415565,0.000979950658747391
passage_retrieval_en,prefill,v,7,4,bucketlast,minmax_oracle_gap,26,0.00024784066212865023,0.0,0.0023150844499468803,0.0005807606920736742
passage_retrieval_en,prefill,v,7,4,bucketmiddle,current_oracle_gap,32,0.0008987091132439673,0.0,0.0032449141144752502,0.0009907108234964502
passage_retrieval_en,prefill,v,7,4,bucketmiddle,minmax_oracle_gap,32,0.00039095504325814545,0.0,0.005602169781923294,0.0011196090925965501
passage_retrieval_en,prefill,v,7,5,bucketfirst,current_oracle_gap,27,0.004650065502910702,0.0,0.028951620683073997,0.007590562649571149
passage_retrieval_en,prefill,v,7,5,bucketfirst,minmax_oracle_gap,27,0.006383689775787018,0.0,0.025024832226336002,0.008448758776661314
passage_retrieval_en,prefill,v,7,5,bucketlast,current_oracle_gap,31,0.0012269791876596788,0.0,0.005807260051369667,0.0016613437702632135
passage_retrieval_en,prefill,v,7,5,bucketlast,minmax_oracle_gap,31,0.00020207671989356317,0.0,0.002364974468946457,0.0005206569308092487
passage_retrieval_en,prefill,v,7,5,bucketmiddle,current_oracle_gap,38,0.0008113664256310777,0.0,0.005391673184931278,0.0012490804024368968
passage_retrieval_en,prefill,v,7,5,bucketmiddle,minmax_oracle_gap,38,0.00018674669493185845,0.0,0.0026880474761128426,0.0005137457773334356
passage_retrieval_en,prefill,v,7,6,bucketfirst,current_oracle_gap,29,0.006785189556279059,0.0,0.030913802795112133,0.010093227204352696
passage_retrieval_en,prefill,v,7,6,bucketfirst,minmax_oracle_gap,29,0.0052422428632090835,0.0,0.019884265959262848,0.00684278374060986
passage_retrieval_en,prefill,v,7,6,bucketlast,current_oracle_gap,43,0.0010097819532072822,0.0,0.006514836102724075,0.0017286155777625847
passage_retrieval_en,prefill,v,7,6,bucketlast,minmax_oracle_gap,43,0.00025496788886050846,0.0,0.002751484513282776,0.0005874346140488051
passage_retrieval_en,prefill,v,7,6,bucketmiddle,current_oracle_gap,24,0.0006954853112498919,0.0,0.0041725970804691315,0.001118043343409046
passage_retrieval_en,prefill,v,7,6,bucketmiddle,minmax_oracle_gap,24,0.00016350790004556379,0.0,0.0014597652480006218,0.000385201337396214
passage_retrieval_en,prefill,v,7,7,bucketfirst,current_oracle_gap,30,0.00023178975097835064,0.0,0.0022863466292619705,0.000549880963605508
passage_retrieval_en,prefill,v,7,7,bucketfirst,minmax_oracle_gap,30,0.0001403397104392449,0.0,0.0013228142634034157,0.0003618092419161958
passage_retrieval_en,prefill,v,7,7,bucketlast,current_oracle_gap,35,0.0013415113756699221,0.0,0.007506232708692551,0.0018019079783153829
passage_retrieval_en,prefill,v,7,7,bucketlast,minmax_oracle_gap,35,0.00033664067408868247,0.0,0.003419775515794754,0.0007943991673091612
passage_retrieval_en,prefill,v,7,7,bucketmiddle,current_oracle_gap,31,0.0007447391117532407,0.0,0.0076678358018398285,0.0015296584183322162
passage_retrieval_en,prefill,v,7,7,bucketmiddle,minmax_oracle_gap,31,0.00014341681174212886,0.0,0.0014921119436621666,0.0003638390772694406
passage_retrieval_en,prefill,v,15,0,bucketfirst,current_oracle_gap,37,0.0007658740757284937,0.0,0.006606876850128174,0.001655795326914412
passage_retrieval_en,prefill,v,15,0,bucketfirst,minmax_oracle_gap,37,0.00011903704521623818,0.0,0.002009119838476181,0.0004178075179038139
passage_retrieval_en,prefill,v,15,0,bucketlast,current_oracle_gap,25,0.0005715590715408325,0.0,0.00724702887237072,0.0016553559774078138
passage_retrieval_en,prefill,v,15,0,bucketlast,minmax_oracle_gap,25,0.00021605338901281357,0.0,0.002310965210199356,0.0005320727406124706
passage_retrieval_en,prefill,v,15,0,bucketmiddle,current_oracle_gap,34,0.0013909644228132332,0.0,0.007259143516421318,0.0022524720805269715
passage_retrieval_en,prefill,v,15,0,bucketmiddle,minmax_oracle_gap,34,0.00034936062772484384,0.0,0.0032249148935079575,0.0007872680183904059
passage_retrieval_en,prefill,v,15,1,bucketfirst,current_oracle_gap,29,0.0028892099086580605,0.0,0.01327089685946703,0.0037417076656410795
passage_retrieval_en,prefill,v,15,1,bucketfirst,minmax_oracle_gap,29,0.002965837171108558,0.0,0.01327089685946703,0.004271431792627094
passage_retrieval_en,prefill,v,15,1,bucketlast,current_oracle_gap,30,0.0014360360180338224,0.0,0.008694542571902275,0.002301359432192747
passage_retrieval_en,prefill,v,15,1,bucketlast,minmax_oracle_gap,30,0.0001896912232041359,0.0,0.0029321573674678802,0.0005599353881886618
passage_retrieval_en,prefill,v,15,1,bucketmiddle,current_oracle_gap,37,0.000995260663330555,0.0,0.005344809964299202,0.0016542974358157612
passage_retrieval_en,prefill,v,15,1,bucketmiddle,minmax_oracle_gap,37,0.00018218804050136256,0.0,0.003785969689488411,0.0006794456538517042
passage_retrieval_en,prefill,v,15,2,bucketfirst,current_oracle_gap,30,0.001693244076644381,0.0,0.008459426462650299,0.00212466928763775
passage_retrieval_en,prefill,v,15,2,bucketfirst,minmax_oracle_gap,30,0.0008756435631463925,0.0,0.005220478400588036,0.0013351106018825883
passage_retrieval_en,prefill,v,15,2,bucketlast,current_oracle_gap,34,0.0007945249021491583,0.0,0.005738440901041031,0.001609008805510889
passage_retrieval_en,prefill,v,15,2,bucketlast,minmax_oracle_gap,34,0.00048780895988730826,0.0,0.0035966169089078903,0.0009575476943712724
passage_retrieval_en,prefill,v,15,2,bucketmiddle,current_oracle_gap,32,0.0015532549587078393,0.0,0.009187677875161171,0.002086465275402354
passage_retrieval_en,prefill,v,15,2,bucketmiddle,minmax_oracle_gap,32,0.000499704125104472,0.0,0.004779370501637459,0.0010451097051499196
passage_retrieval_en,prefill,v,15,3,bucketfirst,current_oracle_gap,30,0.00047325873747467996,0.0,0.008120978251099586,0.0015391542381819972
passage_retrieval_en,prefill,v,15,3,bucketfirst,minmax_oracle_gap,30,0.00013782238432516654,0.0,0.0024863705039024353,0.00047246907687139726
passage_retrieval_en,prefill,v,15,3,bucketlast,current_oracle_gap,36,0.0008680645518729256,0.0,0.007560625672340393,0.0014133907261313276
passage_retrieval_en,prefill,v,15,3,bucketlast,minmax_oracle_gap,36,0.0002267556459022065,0.0,0.0016573742032051086,0.00041397498803633494
passage_retrieval_en,prefill,v,15,3,bucketmiddle,current_oracle_gap,30,0.0009736616474886735,0.0,0.009762123227119446,0.002187365789072527
passage_retrieval_en,prefill,v,15,3,bucketmiddle,minmax_oracle_gap,30,0.0005504926666617393,0.0,0.009762123227119446,0.0018447329556294963
passage_retrieval_en,prefill,v,15,4,bucketfirst,current_oracle_gap,36,0.001440916650204195,0.0,0.008237726986408234,0.002488191475624094
passage_retrieval_en,prefill,v,15,4,bucketfirst,minmax_oracle_gap,36,0.0004091322189196944,0.0,0.0054870229214429855,0.0011294729780460665
passage_retrieval_en,prefill,v,15,4,bucketlast,current_oracle_gap,34,0.0016274042975376634,0.0,0.015575669705867767,0.003033275205337209
passage_retrieval_en,prefill,v,15,4,bucketlast,minmax_oracle_gap,34,0.00033103806131026326,0.0,0.0036797672510147095,0.0007793865225848209
passage_retrieval_en,prefill,v,15,4,bucketmiddle,current_oracle_gap,26,0.0038878736444390737,0.0,0.027489732950925827,0.006083855604669415
passage_retrieval_en,prefill,v,15,4,bucketmiddle,minmax_oracle_gap,26,0.0006598178297281265,0.0,0.004996383562684059,0.0013741362200797701
passage_retrieval_en,prefill,v,15,5,bucketfirst,current_oracle_gap,38,0.0010383567331652892,0.0,0.009513009339571,0.0021142227206506223
