task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
passage_retrieval_en,prefill,k,23,6,bucketlast,range_contraction,252,0.5695310543494914,0.4245775729646531,0.797301587301555,0.0722152600338854
passage_retrieval_en,prefill,k,23,6,bucketlast,relative_benefit,252,0.02893703032505271,-0.038540991690799165,0.1827388376274538,0.04187041057425032
passage_retrieval_en,prefill,k,23,6,bucketmiddle,range_contraction,252,0.5587413001101185,0.41621927098048794,0.7944726810673121,0.0692017977490524
passage_retrieval_en,prefill,k,23,6,bucketmiddle,relative_benefit,252,0.03788454639620062,-0.029926482926808537,0.173162073153109,0.04371748772961749
passage_retrieval_en,prefill,k,23,7,bucketfirst,range_contraction,252,0.6671410469494469,0.5614133482893731,1.11646669424901,0.09697480874338302
passage_retrieval_en,prefill,k,23,7,bucketfirst,relative_benefit,252,0.005739745166810185,-0.09697102781141886,0.07474992948703993,0.02737535686315444
passage_retrieval_en,prefill,k,23,7,bucketlast,range_contraction,252,0.6674428848172517,0.5318345323740763,0.8387855044074017,0.04692484004121052
passage_retrieval_en,prefill,k,23,7,bucketlast,relative_benefit,252,0.006291873776109045,-0.06441228612487343,0.0850167516491697,0.02746543006539202
passage_retrieval_en,prefill,k,23,7,bucketmiddle,range_contraction,252,0.6664792371784798,0.5775513788863257,0.7947726854407872,0.046268590936473876
passage_retrieval_en,prefill,k,23,7,bucketmiddle,relative_benefit,252,0.0038727903574378286,-0.058143318543736576,0.07968980831155195,0.024146820068401582
passage_retrieval_en,prefill,k,24,0,bucketfirst,range_contraction,252,0.45851072859822795,0.3444763271161997,1.0962828649138205,0.13231727298542853
passage_retrieval_en,prefill,k,24,0,bucketfirst,relative_benefit,252,0.02630279328925935,-0.04799749641034725,0.10994368873982065,0.03242108863587834
passage_retrieval_en,prefill,k,24,0,bucketlast,range_contraction,252,0.43419608048790237,0.35193370165744614,0.5731998804899692,0.03986870628981579
passage_retrieval_en,prefill,k,24,0,bucketlast,relative_benefit,252,0.03175762602218892,-0.03747499158655444,0.16251448226108098,0.0382492780098845
passage_retrieval_en,prefill,k,24,0,bucketmiddle,range_contraction,252,0.42602787110765133,0.33704587642533995,0.5798206278026684,0.03925388796571372
passage_retrieval_en,prefill,k,24,0,bucketmiddle,relative_benefit,252,0.028585954639221874,-0.03407913329303921,0.13228839853403146,0.03570257969683633
passage_retrieval_en,prefill,k,24,1,bucketfirst,range_contraction,252,0.4662709338033652,0.3596909419694079,1.129467541940137,0.14121577589129602
passage_retrieval_en,prefill,k,24,1,bucketfirst,relative_benefit,252,0.03004517231088774,-0.018577743243445022,0.10644998144680702,0.02656625732210465
passage_retrieval_en,prefill,k,24,1,bucketlast,range_contraction,252,0.43066389677185074,0.3588899341486216,0.5583415273680526,0.03336661940626246
passage_retrieval_en,prefill,k,24,1,bucketlast,relative_benefit,252,0.020856387618713126,-0.02939754947750706,0.12487920043632995,0.028604665883247945
passage_retrieval_en,prefill,k,24,1,bucketmiddle,range_contraction,252,0.43136138411355895,0.3558162267839539,0.5586776859503918,0.037848235348947705
passage_retrieval_en,prefill,k,24,1,bucketmiddle,relative_benefit,252,0.024501669731794,-0.056295454329184653,0.14316011312902766,0.030063761841341394
passage_retrieval_en,prefill,k,24,2,bucketfirst,range_contraction,252,0.475317356432323,0.36587966488955165,1.0375137918351849,0.11959209085068578
passage_retrieval_en,prefill,k,24,2,bucketfirst,relative_benefit,252,0.010367023633815066,-0.027232938746978286,0.06385547976820219,0.016654884461963185
passage_retrieval_en,prefill,k,24,2,bucketlast,range_contraction,252,0.4468844045149087,0.3568428674873148,0.5708235294117419,0.03938202345326432
passage_retrieval_en,prefill,k,24,2,bucketlast,relative_benefit,252,0.007283349154507528,-0.04025788798897738,0.07102823305484122,0.01659372525888177
passage_retrieval_en,prefill,k,24,2,bucketmiddle,range_contraction,252,0.4390495354989051,0.352336173964136,0.5442873629543943,0.04047804642613679
passage_retrieval_en,prefill,k,24,2,bucketmiddle,relative_benefit,252,0.00757837172113855,-0.0488035001010673,0.05794116540471209,0.016155263249907462
passage_retrieval_en,prefill,k,24,3,bucketfirst,range_contraction,252,0.4075541285650173,0.3318068276436185,0.9776719261684653,0.120117641144108
passage_retrieval_en,prefill,k,24,3,bucketfirst,relative_benefit,252,0.00939640882331805,-0.04684529922772511,0.0834064035702429,0.01840922922510068
passage_retrieval_en,prefill,k,24,3,bucketlast,range_contraction,252,0.3937594242846023,0.34004934210525123,0.4671738517892196,0.02361755995121221
passage_retrieval_en,prefill,k,24,3,bucketlast,relative_benefit,252,0.004982372703895055,-0.03474309028721636,0.09017855208097404,0.0158308374618084
passage_retrieval_en,prefill,k,24,3,bucketmiddle,range_contraction,252,0.38542375768539966,0.3221530971057503,0.48185654008437084,0.024947229533344353
passage_retrieval_en,prefill,k,24,3,bucketmiddle,relative_benefit,252,0.0038098205032013168,-0.04068262620740825,0.06425715477170185,0.01460724136496995
passage_retrieval_en,prefill,k,24,4,bucketfirst,range_contraction,252,0.7880875833795904,0.6247370635254187,1.0561164592626744,0.07387579480934685
passage_retrieval_en,prefill,k,24,4,bucketfirst,relative_benefit,252,0.03199284001186668,-0.05581561097171481,0.1603038791732623,0.04245652804860948
passage_retrieval_en,prefill,k,24,4,bucketlast,range_contraction,252,0.8184337692276576,0.5920940170939848,1.0356977283263178,0.07518119253778581
passage_retrieval_en,prefill,k,24,4,bucketlast,relative_benefit,252,0.02360096446234355,-0.04095728603097273,0.17573362704249196,0.0411410152250378
passage_retrieval_en,prefill,k,24,4,bucketmiddle,range_contraction,252,0.7849827451644099,0.6186817630408091,1.0337888198757106,0.07069685833805156
passage_retrieval_en,prefill,k,24,4,bucketmiddle,relative_benefit,252,0.03324104848508434,-0.045095842970656906,0.15796930004682327,0.042840664838850094
passage_retrieval_en,prefill,k,24,5,bucketfirst,range_contraction,252,0.7373275396203817,0.5808045165843069,0.9609012591119405,0.06530129414857089
passage_retrieval_en,prefill,k,24,5,bucketfirst,relative_benefit,252,0.028648205250441327,-0.03546945951720698,0.1378164908668646,0.03861691505435828
passage_retrieval_en,prefill,k,24,5,bucketlast,range_contraction,252,0.7069198030625887,0.528695094581575,0.8519114688128334,0.061343606041065646
passage_retrieval_en,prefill,k,24,5,bucketlast,relative_benefit,252,0.02913585733575717,-0.031247274292520215,0.14710387946978007,0.043692418875672746
passage_retrieval_en,prefill,k,24,5,bucketmiddle,range_contraction,252,0.721102321249814,0.5584221038614943,0.9275982872712657,0.0642950598050806
passage_retrieval_en,prefill,k,24,5,bucketmiddle,relative_benefit,252,0.028101433958417337,-0.050639836561379305,0.15206241868035603,0.03929355014386971
passage_retrieval_en,prefill,k,24,6,bucketfirst,range_contraction,252,0.6974101455516063,0.5238095238095054,0.89819318971504,0.06850035135639583
passage_retrieval_en,prefill,k,24,6,bucketfirst,relative_benefit,252,0.029364994161501894,-0.08042678148088304,0.18750570407208422,0.04880464223510956
passage_retrieval_en,prefill,k,24,6,bucketlast,range_contraction,252,0.6805022610836372,0.5527200488997339,0.9557886849006662,0.06318042273765867
passage_retrieval_en,prefill,k,24,6,bucketlast,relative_benefit,252,0.030113045795046773,-0.059607260648881555,0.2057448191869448,0.05151040762114264
passage_retrieval_en,prefill,k,24,6,bucketmiddle,range_contraction,252,0.6751258570158005,0.5620019126553804,0.8590369853453909,0.05965535508893734
passage_retrieval_en,prefill,k,24,6,bucketmiddle,relative_benefit,252,0.03703294805007969,-0.06683396918133361,0.18839511186583513,0.04893228386126023
passage_retrieval_en,prefill,k,24,7,bucketfirst,range_contraction,252,0.5001401575674626,0.39573459715638315,1.0633556192295015,0.11241630077110276
passage_retrieval_en,prefill,k,24,7,bucketfirst,relative_benefit,252,0.05741006846047583,-0.0029490666124936866,0.1369773095188365,0.02392505779442993
passage_retrieval_en,prefill,k,24,7,bucketlast,range_contraction,252,0.4845911514055767,0.41405342624853286,0.5895631779536572,0.030539521564725475
passage_retrieval_en,prefill,k,24,7,bucketlast,relative_benefit,252,0.06832772584710509,0.0010416533448068157,0.13803378512540726,0.02400965257148655
passage_retrieval_en,prefill,k,24,7,bucketmiddle,range_contraction,252,0.5010633266089795,0.4300872093023096,0.6039742513293934,0.028986153933079614
passage_retrieval_en,prefill,k,24,7,bucketmiddle,relative_benefit,252,0.04794386321364098,-0.02573446069986245,0.10851322431390473,0.024029557092454093
passage_retrieval_en,prefill,k,25,0,bucketfirst,range_contraction,252,0.47732729421412384,0.38213301849663567,1.0196367206675845,0.11694750480740722
passage_retrieval_en,prefill,k,25,0,bucketfirst,relative_benefit,252,0.022053099014173266,-0.026081579645172305,0.11031152083365924,0.029389443694196358
passage_retrieval_en,prefill,k,25,0,bucketlast,range_contraction,252,0.45059347937812744,0.3764434180138383,0.5999606454151607,0.034638690944681846
passage_retrieval_en,prefill,k,25,0,bucketlast,relative_benefit,252,0.01834581740265796,-0.03411881863909222,0.13947027849299534,0.03162343873911514
passage_retrieval_en,prefill,k,25,0,bucketmiddle,range_contraction,252,0.44049267675931736,0.3737497448458674,0.5660863958735988,0.030242324161094056
passage_retrieval_en,prefill,k,25,0,bucketmiddle,relative_benefit,252,0.022052697357725717,-0.02340412280157,0.10318424144808838,0.026340984731151405
passage_retrieval_en,prefill,k,25,1,bucketfirst,range_contraction,252,0.8021859138734728,0.6081601231716406,1.086001829826103,0.07522649464466902
passage_retrieval_en,prefill,k,25,1,bucketfirst,relative_benefit,252,0.028581225658995398,-0.047155342862707374,0.16632161053517394,0.042624277886670454
passage_retrieval_en,prefill,k,25,1,bucketlast,range_contraction,252,0.8048575256981763,0.6214809101426613,1.091073855912941,0.07880966467155161
passage_retrieval_en,prefill,k,25,1,bucketlast,relative_benefit,252,0.026782010637519962,-0.07427411017760828,0.17568160734723495,0.04538126069200412
passage_retrieval_en,prefill,k,25,1,bucketmiddle,range_contraction,252,0.8039678855391909,0.6089828269484552,1.0442324371204972,0.07771313013248692
passage_retrieval_en,prefill,k,25,1,bucketmiddle,relative_benefit,252,0.024826850339327532,-0.07793684961981524,0.15359105142300963,0.04634911467994123
passage_retrieval_en,prefill,k,25,2,bucketfirst,range_contraction,252,0.4383649723469049,0.3430347555806601,1.007618416694227,0.12292543128839732
passage_retrieval_en,prefill,k,25,2,bucketfirst,relative_benefit,252,0.037551159740353994,-0.02175889416868672,0.10653390551036225,0.025335709643141413
passage_retrieval_en,prefill,k,25,2,bucketlast,range_contraction,252,0.42722769901324703,0.35638297872339114,0.5204599761051175,0.028531620177502534
passage_retrieval_en,prefill,k,25,2,bucketlast,relative_benefit,252,0.03599018374294164,-0.025075049761442515,0.12593766906290216,0.028535934364079824
passage_retrieval_en,prefill,k,25,2,bucketmiddle,range_contraction,252,0.40720710421054734,0.34016041248924567,0.5298782214669874,0.027594927926218798
passage_retrieval_en,prefill,k,25,2,bucketmiddle,relative_benefit,252,0.048861486825785734,-0.01900606640162466,0.11512006760806494,0.026898413206096674
passage_retrieval_en,prefill,k,25,3,bucketfirst,range_contraction,252,0.8098884633896194,0.639412207987912,1.0521616541352752,0.0705221822911401
passage_retrieval_en,prefill,k,25,3,bucketfirst,relative_benefit,252,0.031554720701464437,-0.07817613327097388,0.17649031607416604,0.04762415263501472
passage_retrieval_en,prefill,k,25,3,bucketlast,range_contraction,252,0.8239202692453664,0.648944053353063,1.054066130473577,0.08284941262672557
passage_retrieval_en,prefill,k,25,3,bucketlast,relative_benefit,252,0.027898077488105324,-0.050757066649346025,0.2141735855740925,0.047319740454054994
passage_retrieval_en,prefill,k,25,3,bucketmiddle,range_contraction,252,0.8212518191760856,0.6387377584330498,1.1630434782607992,0.08875380179208958
passage_retrieval_en,prefill,k,25,3,bucketmiddle,relative_benefit,252,0.025598978070793626,-0.054143460764031745,0.18302116309834976,0.04479198071074147
passage_retrieval_en,prefill,k,25,4,bucketfirst,range_contraction,252,0.42197397647841967,0.33735092616086193,0.951243781094487,0.09969264628341441
passage_retrieval_en,prefill,k,25,4,bucketfirst,relative_benefit,252,0.038372406841376314,-0.018439210474820444,0.13102213556904851,0.033178828257871294
passage_retrieval_en,prefill,k,25,4,bucketlast,range_contraction,252,0.40367062944698784,0.32183316168896986,0.513626040878106,0.03259194019007585
passage_retrieval_en,prefill,k,25,4,bucketlast,relative_benefit,252,0.02445140498895591,-0.03209457273233004,0.1831124577256566,0.036089957478304284
passage_retrieval_en,prefill,k,25,4,bucketmiddle,range_contraction,252,0.41474240551814895,0.3288756810302026,0.5088803088802921,0.03242720318004937
passage_retrieval_en,prefill,k,25,4,bucketmiddle,relative_benefit,252,0.03410553278311886,-0.0287661277842944,0.14846085902986417,0.03673403962283471
passage_retrieval_en,prefill,k,25,5,bucketfirst,range_contraction,252,0.4317183142486436,0.3639990027424466,0.9848640328373202,0.11393615503056523
passage_retrieval_en,prefill,k,25,5,bucketfirst,relative_benefit,252,0.11708213311378676,0.05643850189612254,0.17399695703567356,0.02168802893976872
passage_retrieval_en,prefill,k,25,5,bucketlast,range_contraction,252,0.4217376177231705,0.36953868684402064,0.5025407863064819,0.022619261814819158
passage_retrieval_en,prefill,k,25,5,bucketlast,relative_benefit,252,0.12074555119457092,0.05403512763343576,0.1650124634830313,0.02094557092314348
passage_retrieval_en,prefill,k,25,5,bucketmiddle,range_contraction,252,0.41512764534714125,0.36981315214752547,0.515024191494763,0.02081129682802549
passage_retrieval_en,prefill,k,25,5,bucketmiddle,relative_benefit,252,0.12209142062490476,0.06328198492883812,0.17172457510462766,0.020397667024552566
passage_retrieval_en,prefill,k,25,6,bucketfirst,range_contraction,252,0.5046973306807712,0.39107413010588504,1.0208659363588488,0.11138173150823637
passage_retrieval_en,prefill,k,25,6,bucketfirst,relative_benefit,252,0.018908533954233694,-0.05174522561714489,0.10915111501366181,0.024492782575157253
passage_retrieval_en,prefill,k,25,6,bucketlast,range_contraction,252,0.48980676315593663,0.3830005871990461,0.5900871811430173,0.034340569313142486
passage_retrieval_en,prefill,k,25,6,bucketlast,relative_benefit,252,0.01779499689444277,-0.031199628427724096,0.12605066297705642,0.025133288420687135
passage_retrieval_en,prefill,k,25,6,bucketmiddle,range_contraction,252,0.47306364426807324,0.39895715896278156,0.5571472112160709,0.03172039919132965
passage_retrieval_en,prefill,k,25,6,bucketmiddle,relative_benefit,252,0.02241957330427675,-0.03284904040158585,0.10905525881340107,0.025664660600602223
passage_retrieval_en,prefill,k,25,7,bucketfirst,range_contraction,252,0.4855790621976476,0.39451801663072056,0.9805574673089728,0.10037021942288941
passage_retrieval_en,prefill,k,25,7,bucketfirst,relative_benefit,252,0.03426833405125493,-0.0178403040644439,0.0900030799184686,0.021507029670892436
passage_retrieval_en,prefill,k,25,7,bucketlast,range_contraction,252,0.47569175063036295,0.3972088835534061,0.6226124460874678,0.032850164984443896
passage_retrieval_en,prefill,k,25,7,bucketlast,relative_benefit,252,0.022943412423351836,-0.040365037033963276,0.08714465540723451,0.02321315708952487
passage_retrieval_en,prefill,k,25,7,bucketmiddle,range_contraction,252,0.47322974355001635,0.38547646383465867,0.5617246596066349,0.031961492828177056
passage_retrieval_en,prefill,k,25,7,bucketmiddle,relative_benefit,252,0.0277478577566338,-0.04310536926064858,0.09357077108961073,0.024148933214644855
passage_retrieval_en,prefill,k,26,0,bucketfirst,range_contraction,252,0.504583185190666,0.3946879150066267,0.9892622099064335,0.10730328161992703
passage_retrieval_en,prefill,k,26,0,bucketfirst,relative_benefit,252,0.03817592946152365,-0.028139349525645077,0.1592468694731014,0.03894820456923409
passage_retrieval_en,prefill,k,26,0,bucketlast,range_contraction,252,0.4714755679660805,0.3696335078533908,0.578340323547012,0.03715714766796446
passage_retrieval_en,prefill,k,26,0,bucketlast,relative_benefit,252,0.04125757456531941,-0.017757160041419376,0.1667848110331826,0.044057874956500334
passage_retrieval_en,prefill,k,26,0,bucketmiddle,range_contraction,252,0.47274112122093986,0.3871788008565178,0.5886002886002669,0.035937046937225534
passage_retrieval_en,prefill,k,26,0,bucketmiddle,relative_benefit,252,0.030834535718009582,-0.035715722386469424,0.1426222672932163,0.04084462490724365
passage_retrieval_en,prefill,k,26,1,bucketfirst,range_contraction,252,0.42571150054944457,0.3099838969404059,1.0864458991143093,0.1454377927830445
passage_retrieval_en,prefill,k,26,1,bucketfirst,relative_benefit,252,0.02832371863482898,-0.026178256156777435,0.12283047087259488,0.028462378316673496
passage_retrieval_en,prefill,k,26,1,bucketlast,range_contraction,252,0.40065505504288224,0.31727983777519103,0.5707132018209187,0.04242891621412603
passage_retrieval_en,prefill,k,26,1,bucketlast,relative_benefit,252,0.02068203675158207,-0.04245335268877009,0.14982612653019944,0.03282515783173096
passage_retrieval_en,prefill,k,26,1,bucketmiddle,range_contraction,252,0.4192346552774438,0.3215185885318081,0.5763058527375476,0.053372232006154555
passage_retrieval_en,prefill,k,26,1,bucketmiddle,relative_benefit,252,0.023243799783524782,-0.04795903166039283,0.11407387720918108,0.029046300838944356
passage_retrieval_en,prefill,k,26,2,bucketfirst,range_contraction,252,0.4836484929771533,0.3665101721439603,1.1461623209694651,0.135457220712943
passage_retrieval_en,prefill,k,26,2,bucketfirst,relative_benefit,252,0.039046644118235246,-0.013084803060772728,0.13154848564544874,0.02975989136048875
passage_retrieval_en,prefill,k,26,2,bucketlast,range_contraction,252,0.4742000461919311,0.39889025893956503,0.6046731922955234,0.036486780775717424
passage_retrieval_en,prefill,k,26,2,bucketlast,relative_benefit,252,0.027445506067617795,-0.033898664604023535,0.12093113482019899,0.03161251164468942
passage_retrieval_en,prefill,k,26,2,bucketmiddle,range_contraction,252,0.480992361040401,0.3880319908597402,0.5968268090153985,0.03453482125788925
passage_retrieval_en,prefill,k,26,2,bucketmiddle,relative_benefit,252,0.030314769686291106,-0.0298662630293174,0.17602462281346917,0.03046596471504481
passage_retrieval_en,prefill,k,26,3,bucketfirst,range_contraction,252,0.7628391098489098,0.5875415784698896,0.9859275053304367,0.0744521837819345
passage_retrieval_en,prefill,k,26,3,bucketfirst,relative_benefit,252,0.03449831097896275,-0.050511500831943244,0.1684203695652317,0.045428167791973825
passage_retrieval_en,prefill,k,26,3,bucketlast,range_contraction,252,0.7736136701301001,0.6353555120678144,0.9859848484848007,0.06937449921729359
passage_retrieval_en,prefill,k,26,3,bucketlast,relative_benefit,252,0.029676121727257327,-0.06455007311747694,0.2162110410959213,0.046246849797539014
passage_retrieval_en,prefill,k,26,3,bucketmiddle,range_contraction,252,0.7608279029152969,0.6348464619492387,0.9298513152877931,0.06143557808343777
passage_retrieval_en,prefill,k,26,3,bucketmiddle,relative_benefit,252,0.027450311187099074,-0.05476644953790285,0.15900961695058285,0.043383514871596515
passage_retrieval_en,prefill,k,26,4,bucketfirst,range_contraction,252,0.5245240063600458,0.41534638086360576,0.8527042577675071,0.07739052199015203
passage_retrieval_en,prefill,k,26,4,bucketfirst,relative_benefit,252,0.03605035763671002,-0.016818565561261017,0.12845504424863355,0.029279956160964585
passage_retrieval_en,prefill,k,26,4,bucketlast,range_contraction,252,0.49182140149990133,0.4091322815533822,0.6981101335939754,0.041723476569922424
passage_retrieval_en,prefill,k,26,4,bucketlast,relative_benefit,252,0.021800827390488442,-0.028841836657955026,0.11143262847655554,0.028217506703875864
passage_retrieval_en,prefill,k,26,4,bucketmiddle,range_contraction,252,0.5110531268784841,0.41228070175436976,0.7223286097280381,0.048186124892826435
passage_retrieval_en,prefill,k,26,4,bucketmiddle,relative_benefit,252,0.028820153834348126,-0.030580087422028016,0.11044185088737675,0.032749157896282556
passage_retrieval_en,prefill,k,26,5,bucketfirst,range_contraction,252,0.4270726731908771,0.342878486055766,0.8837481698389128,0.09742805119741518
passage_retrieval_en,prefill,k,26,5,bucketfirst,relative_benefit,252,0.045355602673849436,-0.02867316038338084,0.13618367534521492,0.02676443045589912
passage_retrieval_en,prefill,k,26,5,bucketlast,range_contraction,252,0.4070826248964645,0.3289250181994559,0.4876543209876372,0.026365333479329484
passage_retrieval_en,prefill,k,26,5,bucketlast,relative_benefit,252,0.0425940181278123,-0.016599474908144767,0.11243755770545243,0.027343598601689032
passage_retrieval_en,prefill,k,26,5,bucketmiddle,range_contraction,252,0.4148471408401047,0.34456220035325663,0.5189375307427284,0.030601398555415046
passage_retrieval_en,prefill,k,26,5,bucketmiddle,relative_benefit,252,0.040596892784259625,-0.026827756093192153,0.12340303796702798,0.028589629854860653
passage_retrieval_en,prefill,k,26,6,bucketfirst,range_contraction,252,0.46433443246913464,0.35197645079897816,1.026571613739426,0.12017817789795503
passage_retrieval_en,prefill,k,26,6,bucketfirst,relative_benefit,252,0.024810551806400655,-0.018738355486905705,0.117123649860531,0.031641750846660904
passage_retrieval_en,prefill,k,26,6,bucketlast,range_contraction,252,0.4467569633717287,0.3441922563417773,0.5851670741646089,0.041067997702835556
passage_retrieval_en,prefill,k,26,6,bucketlast,relative_benefit,252,0.02470371883384025,-0.018749337155991714,0.18017514200338713,0.03948650136412991
passage_retrieval_en,prefill,k,26,6,bucketmiddle,range_contraction,252,0.4244855224531847,0.33910414949160667,0.5503865267807647,0.03908668785665962
passage_retrieval_en,prefill,k,26,6,bucketmiddle,relative_benefit,252,0.03765178327810832,-0.028109148661240292,0.17410901459743813,0.04495696477409742
passage_retrieval_en,prefill,k,26,7,bucketfirst,range_contraction,252,0.6872745943662253,0.5304794520547713,1.0157318741449477,0.08323552551450442
passage_retrieval_en,prefill,k,26,7,bucketfirst,relative_benefit,252,0.025507286991692524,-0.07472532579172657,0.12970301617650276,0.037483653404803884
passage_retrieval_en,prefill,k,26,7,bucketlast,range_contraction,252,0.646964335143722,0.5265049415992611,0.923478910041016,0.06519650270658164
passage_retrieval_en,prefill,k,26,7,bucketlast,relative_benefit,252,0.0318589487494636,-0.021979008153251475,0.17986822438558372,0.04151383959061573
passage_retrieval_en,prefill,k,26,7,bucketmiddle,range_contraction,252,0.6609236871480092,0.5248722316865189,0.8407778205621458,0.057838704139044655
passage_retrieval_en,prefill,k,26,7,bucketmiddle,relative_benefit,252,0.027930370121653503,-0.04864418718981599,0.1684537338110705,0.039930989172767994
passage_retrieval_en,prefill,k,27,0,bucketfirst,range_contraction,252,0.5176942673921926,0.41229431853460025,1.0533357771260503,0.1164042598528257
passage_retrieval_en,prefill,k,27,0,bucketfirst,relative_benefit,252,0.016991816684393566,-0.036225530153141415,0.08881807986111366,0.022271345327755224
passage_retrieval_en,prefill,k,27,0,bucketlast,range_contraction,252,0.4858216126593325,0.3877280753384198,0.5830711139080949,0.03244464734339783
passage_retrieval_en,prefill,k,27,0,bucketlast,relative_benefit,252,0.014626787218702956,-0.028021982828465,0.10917960071286925,0.025207703983800903
passage_retrieval_en,prefill,k,27,0,bucketmiddle,range_contraction,252,0.48908177324612845,0.39999999999998415,0.581779867077298,0.03208030407918343
passage_retrieval_en,prefill,k,27,0,bucketmiddle,relative_benefit,252,0.01301669866864852,-0.04429675078353222,0.10907940017927616,0.022450467186255506
passage_retrieval_en,prefill,k,27,1,bucketfirst,range_contraction,252,0.8186549928309057,0.5953124999999784,1.0525345622119195,0.08272177708817599
passage_retrieval_en,prefill,k,27,1,bucketfirst,relative_benefit,252,0.02843636177417572,-0.043882424471124885,0.15085579455994277,0.041339127094073655
passage_retrieval_en,prefill,k,27,1,bucketlast,range_contraction,252,0.8116069823877828,0.6263054830286945,1.062819002748278,0.07622041981573331
passage_retrieval_en,prefill,k,27,1,bucketlast,relative_benefit,252,0.029793750996070092,-0.09008198910353649,0.20582667341813934,0.04728783091668139
passage_retrieval_en,prefill,k,27,1,bucketmiddle,range_contraction,252,0.8111709022765609,0.5891737891737677,1.009383924928548,0.07215889580689078
passage_retrieval_en,prefill,k,27,1,bucketmiddle,relative_benefit,252,0.026300895887573058,-0.07175059332121922,0.18418611890433342,0.04302605105452678
passage_retrieval_en,prefill,k,27,2,bucketfirst,range_contraction,252,0.616719329163592,0.5026614620297856,0.9785232153814174,0.08344768516564316
passage_retrieval_en,prefill,k,27,2,bucketfirst,relative_benefit,252,0.023720610102344743,-0.031186814769527928,0.08355352133979507,0.021552965247852853
passage_retrieval_en,prefill,k,27,2,bucketlast,range_contraction,252,0.6078244183494955,0.5100930314200227,0.718891505162075,0.04320655715345226
passage_retrieval_en,prefill,k,27,2,bucketlast,relative_benefit,252,0.026842164841684488,-0.029379611590927633,0.0899291300097315,0.023405043933789754
passage_retrieval_en,prefill,k,27,2,bucketmiddle,range_contraction,252,0.6006201328724579,0.5010504201680448,0.7319233550252735,0.03993373040898526
passage_retrieval_en,prefill,k,27,2,bucketmiddle,relative_benefit,252,0.030228022957686687,-0.024842718644609497,0.09097016473856737,0.023120107533572742
passage_retrieval_en,prefill,k,27,3,bucketfirst,range_contraction,252,0.5047683303735355,0.41248206599710896,0.8348387096773735,0.07436026532483456
passage_retrieval_en,prefill,k,27,3,bucketfirst,relative_benefit,252,0.0243383422762667,-0.04406263131065677,0.10404850172615424,0.027647697546600392
passage_retrieval_en,prefill,k,27,3,bucketlast,range_contraction,252,0.49748475756843724,0.4042097057103677,0.6505592841162939,0.03881608491968781
passage_retrieval_en,prefill,k,27,3,bucketlast,relative_benefit,252,0.011730094342601059,-0.039237129554200445,0.09412301334899753,0.02453945503158273
passage_retrieval_en,prefill,k,27,3,bucketmiddle,range_contraction,252,0.4908152535243189,0.4180293501047994,0.6238489871086189,0.03409685161497112
passage_retrieval_en,prefill,k,27,3,bucketmiddle,relative_benefit,252,0.015502436811021746,-0.04531308891694354,0.11849879637428179,0.027890785660244524
passage_retrieval_en,prefill,k,27,4,bucketfirst,range_contraction,252,0.4856085930885533,0.3787442396313225,1.0761739130434305,0.12053463981078623
passage_retrieval_en,prefill,k,27,4,bucketfirst,relative_benefit,252,0.03325458117827604,-0.02905493440705979,0.13132818400018484,0.03732422948242236
passage_retrieval_en,prefill,k,27,4,bucketlast,range_contraction,252,0.4717448722932045,0.37644736842104,0.5989825581395126,0.04091546248675044
passage_retrieval_en,prefill,k,27,4,bucketlast,relative_benefit,252,0.026159664017210735,-0.03467815251690831,0.1821170405734336,0.039537566192111434
passage_retrieval_en,prefill,k,27,4,bucketmiddle,range_contraction,252,0.471818609735539,0.3461538461538348,0.6317065777508091,0.052354252244576724
passage_retrieval_en,prefill,k,27,4,bucketmiddle,relative_benefit,252,0.033077864292401615,-0.10636282245609308,0.16369295493119723,0.039920972772820425
passage_retrieval_en,prefill,k,27,5,bucketfirst,range_contraction,252,0.7380286772871981,0.583133766678045,0.9125494071145668,0.06365532212955045
passage_retrieval_en,prefill,k,27,5,bucketfirst,relative_benefit,252,0.032313471727525064,-0.033595365086679325,0.15113224630377126,0.04029704342294746
passage_retrieval_en,prefill,k,27,5,bucketlast,range_contraction,252,0.7170528554291045,0.5660612535612278,0.8790020790020323,0.05871440133769066
passage_retrieval_en,prefill,k,27,5,bucketlast,relative_benefit,252,0.028683279295684677,-0.03886186397401477,0.1921705567276097,0.04322786263371947
passage_retrieval_en,prefill,k,27,5,bucketmiddle,range_contraction,252,0.7158551824818952,0.5813373253492767,0.9745439117521746,0.059174809683445094
passage_retrieval_en,prefill,k,27,5,bucketmiddle,relative_benefit,252,0.02923205106977756,-0.04751030669235829,0.18353616491920474,0.04209734712089324
passage_retrieval_en,prefill,k,27,6,bucketfirst,range_contraction,252,0.5411168680132343,0.3950814901047583,1.04498330697588,0.11517156493488477
passage_retrieval_en,prefill,k,27,6,bucketfirst,relative_benefit,252,0.017778903193831293,-0.03298452975541806,0.0709098604787071,0.019318745624770896
passage_retrieval_en,prefill,k,27,6,bucketlast,range_contraction,252,0.5215346583133189,0.399217809867614,0.6894124018412976,0.052102024041196245
passage_retrieval_en,prefill,k,27,6,bucketlast,relative_benefit,252,0.01311010195875482,-0.04223361187508072,0.10190979948902863,0.021700235703942077
