task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std
passage_retrieval_zh,decode,k,17,2,bucketfirst,relative_range_gain,1,0.13152728700430558,0.0
passage_retrieval_zh,decode,k,17,3,bucketfirst,relative_mse_gain,1,-0.023343735307802295,0.0
passage_retrieval_zh,decode,k,17,3,bucketfirst,relative_range_gain,1,0.04798870853916292,0.0
passage_retrieval_zh,decode,k,17,4,bucketfirst,relative_mse_gain,1,-0.0037332574581705534,0.0
passage_retrieval_zh,decode,k,17,4,bucketfirst,relative_range_gain,1,0.12432012432011195,0.0
passage_retrieval_zh,decode,k,17,5,bucketfirst,relative_mse_gain,1,0.028600894121677968,0.0
passage_retrieval_zh,decode,k,17,5,bucketfirst,relative_range_gain,1,0.0,0.0
passage_retrieval_zh,decode,k,17,6,bucketfirst,relative_mse_gain,1,0.03067982656961716,0.0
passage_retrieval_zh,decode,k,17,6,bucketfirst,relative_range_gain,1,0.03421686746987741,0.0
passage_retrieval_zh,decode,k,17,7,bucketfirst,relative_mse_gain,1,-0.005282504871459477,0.0
passage_retrieval_zh,decode,k,17,7,bucketfirst,relative_range_gain,1,0.1151332327802842,0.0
passage_retrieval_zh,decode,k,18,0,bucketfirst,relative_mse_gain,1,-0.0071589729030914345,0.0
passage_retrieval_zh,decode,k,18,0,bucketfirst,relative_range_gain,1,-0.03608419645839985,0.0
passage_retrieval_zh,decode,k,18,1,bucketfirst,relative_mse_gain,1,-0.010064153587347972,0.0
passage_retrieval_zh,decode,k,18,1,bucketfirst,relative_range_gain,1,0.21081504702192946,0.0
passage_retrieval_zh,decode,k,18,2,bucketfirst,relative_mse_gain,1,-0.036515657659399306,0.0
passage_retrieval_zh,decode,k,18,2,bucketfirst,relative_range_gain,1,0.09554140127387911,0.0
passage_retrieval_zh,decode,k,18,3,bucketfirst,relative_mse_gain,1,-0.07287588657836234,0.0
passage_retrieval_zh,decode,k,18,3,bucketfirst,relative_range_gain,1,0.13282863041980936,0.0
passage_retrieval_zh,decode,k,18,4,bucketfirst,relative_mse_gain,1,0.06745696080163964,0.0
passage_retrieval_zh,decode,k,18,4,bucketfirst,relative_range_gain,1,0.15367727771678394,0.0
passage_retrieval_zh,decode,k,18,5,bucketfirst,relative_mse_gain,1,0.027963339364375922,0.0
passage_retrieval_zh,decode,k,18,5,bucketfirst,relative_range_gain,1,0.020582181711259844,0.0
passage_retrieval_zh,decode,k,18,6,bucketfirst,relative_mse_gain,1,0.015128425637022318,0.0
passage_retrieval_zh,decode,k,18,6,bucketfirst,relative_range_gain,1,0.014985380116957662,0.0
passage_retrieval_zh,decode,k,18,7,bucketfirst,relative_mse_gain,1,0.003344306132043733,0.0
passage_retrieval_zh,decode,k,18,7,bucketfirst,relative_range_gain,1,0.07714360177221273,0.0
passage_retrieval_zh,decode,k,19,0,bucketfirst,relative_mse_gain,1,-0.0289666242078205,0.0
passage_retrieval_zh,decode,k,19,0,bucketfirst,relative_range_gain,1,-0.0013793103448274887,0.0
passage_retrieval_zh,decode,k,19,1,bucketfirst,relative_mse_gain,1,0.031293253696363856,0.0
passage_retrieval_zh,decode,k,19,1,bucketfirst,relative_range_gain,1,0.15225486139841168,0.0
passage_retrieval_zh,decode,k,19,2,bucketfirst,relative_mse_gain,1,0.01953295299725933,0.0
passage_retrieval_zh,decode,k,19,2,bucketfirst,relative_range_gain,1,0.07353906762967209,0.0
passage_retrieval_zh,decode,k,19,3,bucketfirst,relative_mse_gain,1,-0.0007401758274154544,0.0
passage_retrieval_zh,decode,k,19,3,bucketfirst,relative_range_gain,1,-0.03297442799461358,0.0
passage_retrieval_zh,decode,k,19,4,bucketfirst,relative_mse_gain,1,0.03533903289071167,0.0
passage_retrieval_zh,decode,k,19,4,bucketfirst,relative_range_gain,1,0.12017617449663139,0.0
passage_retrieval_zh,decode,k,19,5,bucketfirst,relative_mse_gain,1,0.05701125992402122,0.0
passage_retrieval_zh,decode,k,19,5,bucketfirst,relative_range_gain,1,0.025502318392578622,0.0
passage_retrieval_zh,decode,k,19,6,bucketfirst,relative_mse_gain,1,0.028680034783561233,0.0
passage_retrieval_zh,decode,k,19,6,bucketfirst,relative_range_gain,1,0.20552964690204775,0.0
passage_retrieval_zh,decode,k,19,7,bucketfirst,relative_mse_gain,1,-0.041222332105049886,0.0
passage_retrieval_zh,decode,k,19,7,bucketfirst,relative_range_gain,1,0.07369658957270918,0.0
passage_retrieval_zh,decode,k,2,0,bucketfirst,relative_mse_gain,1,-0.002697412271609724,0.0
passage_retrieval_zh,decode,k,2,0,bucketfirst,relative_range_gain,1,0.0064345193035572875,0.0
passage_retrieval_zh,decode,k,2,1,bucketfirst,relative_mse_gain,1,0.006580599912761111,0.0
passage_retrieval_zh,decode,k,2,1,bucketfirst,relative_range_gain,1,0.026573426573423403,0.0
passage_retrieval_zh,decode,k,2,2,bucketfirst,relative_mse_gain,1,-0.019162256527660793,0.0
passage_retrieval_zh,decode,k,2,2,bucketfirst,relative_range_gain,1,-0.026636225266359656,0.0
passage_retrieval_zh,decode,k,2,3,bucketfirst,relative_mse_gain,1,-0.013513527529175067,0.0
passage_retrieval_zh,decode,k,2,3,bucketfirst,relative_range_gain,1,0.0007942811755360591,0.0
passage_retrieval_zh,decode,k,2,4,bucketfirst,relative_mse_gain,1,0.07459087413299371,0.0
passage_retrieval_zh,decode,k,2,4,bucketfirst,relative_range_gain,1,0.03397212543553628,0.0
passage_retrieval_zh,decode,k,2,5,bucketfirst,relative_mse_gain,1,-0.021127216877337738,0.0
passage_retrieval_zh,decode,k,2,5,bucketfirst,relative_range_gain,1,0.02687877125616926,0.0
passage_retrieval_zh,decode,k,2,6,bucketfirst,relative_mse_gain,1,0.014427085796792841,0.0
passage_retrieval_zh,decode,k,2,6,bucketfirst,relative_range_gain,1,0.09215686274508879,0.0
passage_retrieval_zh,decode,k,2,7,bucketfirst,relative_mse_gain,1,-0.009270096173515803,0.0
passage_retrieval_zh,decode,k,2,7,bucketfirst,relative_range_gain,1,-0.0021291696238465063,0.0
passage_retrieval_zh,decode,k,20,0,bucketfirst,relative_mse_gain,1,0.020176313728580687,0.0
passage_retrieval_zh,decode,k,20,0,bucketfirst,relative_range_gain,1,0.032531437944229545,0.0
passage_retrieval_zh,decode,k,20,1,bucketfirst,relative_mse_gain,1,0.0004149193754576246,0.0
passage_retrieval_zh,decode,k,20,1,bucketfirst,relative_range_gain,1,0.1692370129869954,0.0
