comparable,component,cosine,difference_rate,exact,first_non_exact,layer,max_abs,mean_abs,relative_l2,shape_equal
True,V_PATTERN_MASK,0.9977701902389526,0.00439453125,False,False,22,1.0,0.00439453125,0.06676565110683441,True
True,PACKED_K,1.0,0.0,True,False,22,0.0,0.0,0.0,True
True,PACKED_V,0.9064779877662659,0.34326171875,False,False,22,4036029696.0,164162640.0,0.4323389232158661,True
True,ATTENTION_VALUE_OUTPUT,0.9999175071716309,0.9467110633850098,False,False,22,0.14703369140625,0.00033588462974876165,0.015415256842970848,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0004156827926636,0.9431071281433105,False,False,22,0.87060546875,0.0018032441148534417,0.008851651102304459,True
True,POST_ATTENTION_RMSNORM,0.9998905062675476,0.9372572898864746,False,False,22,0.239501953125,0.0026349208783358335,0.017948811873793602,True
True,MLP_OUTPUT,0.9997785687446594,0.9578061103820801,False,False,22,0.18359375,0.0007096551125869155,0.023985739797353745,True
True,LAYER_OUTPUT,1.0003989934921265,0.9430384635925293,False,False,22,0.94140625,0.0019048408139497042,0.009199223481118679,True
True,LAYER_INPUT,1.0003989934921265,0.9430384635925293,False,False,23,0.94140625,0.0019048408139497042,0.009199223481118679,True
True,INPUT_RMSNORM,0.9999996423721313,0.9396071434020996,False,False,23,0.623046875,0.0029858616180717945,0.013986053876578808,True
True,Q_PROJ,1.0000636577606201,0.9104428291320801,False,False,23,0.42333984375,0.0036489488556981087,0.008233604952692986,True
True,K_PROJ,0.9999666810035706,0.8980369567871094,False,False,23,0.7900390625,0.0063018957152962685,0.00815169233828783,True
True,V_PROJ,0.9998688697814941,0.9449329376220703,False,False,23,0.174072265625,0.0021317380014806986,0.01608874462544918,True
True,K_POST_ROPE,0.9999678134918213,0.8921775817871094,False,False,23,0.7900390625,0.0063191186636686325,0.00815428327769041,True
True,KMEANS_K_INPUT,0.9999678134918213,0.8921775817871094,False,False,23,0.7900390625,0.0063191186636686325,0.00815428327769041,True
True,KMEANS_V_INPUT,0.9998694658279419,0.9449329376220703,False,False,23,0.174072265625,0.002131737768650055,0.016088390722870827,True
True,K_CENTROID,0.9973127245903015,0.899169921875,False,False,23,4.60400390625,0.04006063938140869,0.07331191748380661,True
True,V_CENTROID,0.9946509003639221,0.899322509765625,False,False,23,0.83447265625,0.007461249828338623,0.10348986089229584,True
True,K_ASSIGNMENT,0.9894571900367737,0.032470703125,False,False,23,29.0,0.377197265625,0.14497807621955872,True
True,V_ASSIGNMENT,0.9957980513572693,0.021484375,False,False,23,27.0,0.160888671875,0.09187338501214981,True
True,V_PATTERN_MASK,0.9982588291168213,0.00341796875,False,False,23,1.0,0.00341796875,0.05902813747525215,True
True,PACKED_K,1.0,0.0,True,False,23,0.0,0.0,0.0,True
True,PACKED_V,0.9420003890991211,0.28125,False,False,23,3818654464.0,104204992.0,0.34057703614234924,True
True,ATTENTION_VALUE_OUTPUT,1.0000184774398804,0.9539346694946289,False,False,23,0.01953125,0.0002182853640988469,0.01051489356905222,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0003856420516968,0.9453201293945312,False,False,23,0.931640625,0.0019260954577475786,0.009200047701597214,True
True,POST_ATTENTION_RMSNORM,0.9998958110809326,0.9402132034301758,False,False,23,0.21826171875,0.0027573956176638603,0.018145587295293808,True
True,MLP_OUTPUT,0.9997684955596924,0.9586391448974609,False,False,23,0.302734375,0.0007617970695719123,0.024552134796977043,True
True,LAYER_OUTPUT,1.0003635883331299,0.944119930267334,False,False,23,1.1484375,0.00205468968488276,0.009691651910543442,True
True,LAYER_INPUT,1.0003635883331299,0.944119930267334,False,False,24,1.1484375,0.00205468968488276,0.009691651910543442,True
True,INPUT_RMSNORM,1.0000090599060059,0.940730094909668,False,False,24,0.7080078125,0.0030412650667130947,0.013879320584237576,True
True,Q_PROJ,1.0000592470169067,0.9120054244995117,False,False,24,0.4501953125,0.003744895337149501,0.008260699920356274,True
True,K_PROJ,0.9999707341194153,0.8979625701904297,False,False,24,0.7158203125,0.006037044804543257,0.007787811569869518,True
True,V_PROJ,0.9998822808265686,0.9417362213134766,False,False,24,0.2015380859375,0.0023796483874320984,0.01516804937273264,True
True,K_POST_ROPE,0.999973475933075,0.8922061920166016,False,False,24,0.7158203125,0.006048673763871193,0.007789669092744589,True
True,KMEANS_K_INPUT,0.999973475933075,0.8922061920166016,False,False,24,0.7158203125,0.006048673763871193,0.007789669092744589,True
True,KMEANS_V_INPUT,0.999879777431488,0.9417362213134766,False,False,24,0.2015380859375,0.0023796483874320984,0.015167818404734135,True
True,K_CENTROID,0.9976386427879333,0.899932861328125,False,False,24,2.6029052734375,0.03770117089152336,0.0687219500541687,True
True,V_CENTROID,0.9923924207687378,0.899139404296875,False,False,24,0.907958984375,0.010938228107988834,0.12322047352790833,True
True,K_ASSIGNMENT,0.9873748421669006,0.03125,False,False,24,29.0,0.432373046875,0.1593167930841446,True
True,V_ASSIGNMENT,0.993230402469635,0.028564453125,False,False,24,29.0,0.285888671875,0.1166328564286232,True
True,V_PATTERN_MASK,0.9990102052688599,0.001953125,False,False,24,1.0,0.001953125,0.0444939099252224,True
True,PACKED_K,1.0,0.0,True,False,24,0.0,0.0,0.0,True
True,PACKED_V,0.9303741455078125,0.303314208984375,False,False,24,3846458624.0,124475032.0,0.37318557500839233,True
True,ATTENTION_VALUE_OUTPUT,0.99997478723526,0.948854923248291,False,False,24,0.0244140625,0.0003172687138430774,0.010814662091434002,True
True,ATTENTION_RESIDUAL_OUTPUT,1.000328540802002,0.9449849128723145,False,False,24,1.15234375,0.0020981121342629194,0.009653937071561813,True
True,POST_ATTENTION_RMSNORM,0.9998980760574341,0.9428930282592773,False,False,24,0.2148895263671875,0.002871203236281872,0.018042080104351044,True
True,MLP_OUTPUT,0.9997503161430359,0.9597086906433105,False,False,24,0.12744140625,0.00080343137960881,0.02512294426560402,True
True,LAYER_OUTPUT,1.0003124475479126,0.9452118873596191,False,False,24,1.23046875,0.002237774431705475,0.010070587508380413,True
True,LAYER_INPUT,1.0003124475479126,0.9452118873596191,False,False,25,1.23046875,0.002237774431705475,0.010070587508380413,True
True,INPUT_RMSNORM,0.999991774559021,0.9429802894592285,False,False,25,0.671875,0.003161278087645769,0.014152550138533115,True
True,Q_PROJ,1.0000768899917603,0.905158519744873,False,False,25,0.373291015625,0.0037971879355609417,0.007340603973716497,True
True,K_PROJ,0.9999715685844421,0.8950996398925781,False,False,25,0.744873046875,0.006067507900297642,0.007754885591566563,True
True,V_PROJ,0.9998818039894104,0.9435806274414062,False,False,25,0.19677734375,0.0025870339013636112,0.015036949887871742,True
True,K_POST_ROPE,0.9999692440032959,0.8894004821777344,False,False,25,0.74481201171875,0.006085328757762909,0.007757161743938923,True
True,KMEANS_K_INPUT,0.9999692440032959,0.8894004821777344,False,False,25,0.74481201171875,0.006085328757762909,0.007757161743938923,True
True,KMEANS_V_INPUT,0.9998831152915955,0.9435806274414062,False,False,25,0.19677734375,0.002587033435702324,0.01503691915422678,True
True,K_CENTROID,0.99849933385849,0.899566650390625,False,False,25,2.4296875,0.03436418995261192,0.05475853383541107,True
True,V_CENTROID,0.9872771501541138,0.904693603515625,False,False,25,1.10888671875,0.016230246052145958,0.1593690663576126,True
True,K_ASSIGNMENT,0.990994393825531,0.03125,False,False,25,29.0,0.36279296875,0.1340053677558899,True
True,V_ASSIGNMENT,0.9950327277183533,0.05419921875,False,False,25,26.0,0.322265625,0.09960652887821198,True
True,V_PATTERN_MASK,0.9975183010101318,0.0048828125,False,False,25,1.0,0.0048828125,0.07042951881885529,True
True,PACKED_K,1.0,0.0,True,False,25,0.0,0.0,0.0,True
True,PACKED_V,0.9085058569908142,0.3177490234375,False,False,25,4106499072.0,160594880.0,0.4278884828090668,True
True,ATTENTION_VALUE_OUTPUT,0.9999915957450867,0.9531950950622559,False,False,25,0.1044921875,0.0004836941370740533,0.010955528356134892,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0002847909927368,0.9454054832458496,False,False,25,1.18359375,0.0023201818112283945,0.00991242378950119,True
True,POST_ATTENTION_RMSNORM,0.9999063611030579,0.9458098411560059,False,False,25,0.222900390625,0.0029619873967021704,0.01744764856994152,True
True,MLP_OUTPUT,0.9998093247413635,0.958061695098877,False,False,25,0.2587890625,0.0008787424303591251,0.02242734469473362,True
True,LAYER_OUTPUT,1.0002553462982178,0.9463582038879395,False,False,25,1.35546875,0.002484613098204136,0.01036074385046959,True
True,LAYER_INPUT,1.0002553462982178,0.9463582038879395,False,False,26,1.35546875,0.002484613098204136,0.01036074385046959,True
True,INPUT_RMSNORM,1.000023603439331,0.9423027038574219,False,False,26,0.580078125,0.0030175915453583,0.013051730580627918,True
True,Q_PROJ,1.0000498294830322,0.9130253791809082,False,False,26,0.3984375,0.003842748934403062,0.007886446081101894,True
True,K_PROJ,0.9999722838401794,0.8991241455078125,False,False,26,0.494140625,0.0067101954482495785,0.007396278902888298,True
True,V_PROJ,0.9998623728752136,0.9482631683349609,False,False,26,0.209136962890625,0.0025739227421581745,0.016457248479127884,True
True,K_POST_ROPE,0.9999747276306152,0.8929519653320312,False,False,26,0.494140625,0.006725741550326347,0.007398537825793028,True
True,KMEANS_K_INPUT,0.9999747276306152,0.8929519653320312,False,False,26,0.494140625,0.006725741550326347,0.007398537825793028,True
True,KMEANS_V_INPUT,0.9998612403869629,0.9482631683349609,False,False,26,0.209136962890625,0.0025739227421581745,0.01645716093480587,True
True,K_CENTROID,0.9987532496452332,0.88677978515625,False,False,26,2.2158203125,0.027974465861916542,0.04994263872504234,True
True,V_CENTROID,0.9830525517463684,0.921600341796875,False,False,26,1.0442581176757812,0.01708996668457985,0.18389996886253357,True
True,K_ASSIGNMENT,0.9945369958877563,0.027099609375,False,False,26,29.0,0.2392578125,0.10475565493106842,True
True,V_ASSIGNMENT,0.99062579870224,0.043212890625,False,False,26,28.0,0.3857421875,0.1371709704399109,True
True,V_PATTERN_MASK,0.9970234036445618,0.005859375,False,False,26,1.0,0.005859375,0.07711343467235565,True
True,PACKED_K,1.0,0.0,True,False,26,0.0,0.0,0.0,True
True,PACKED_V,0.8983772993087769,0.36187744140625,False,False,26,3826275328.0,180390160.0,0.4508955478668213,True
True,ATTENTION_VALUE_OUTPUT,0.9999958276748657,0.9553437232971191,False,False,26,0.051513671875,0.00036770288716070354,0.010126973502337933,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0002412796020508,0.9469647407531738,False,False,26,1.35546875,0.002517109038308263,0.010265225544571877,True
True,POST_ATTENTION_RMSNORM,0.9999112486839294,0.9462661743164062,False,False,26,0.2109375,0.0030966659542173147,0.017380576580762863,True
True,MLP_OUTPUT,0.9997878074645996,0.9578804969787598,False,False,26,0.39450836181640625,0.0009913576068356633,0.023263506591320038,True
True,LAYER_OUTPUT,1.0002120733261108,0.9459242820739746,False,False,26,1.75390625,0.002713702851906419,0.010873791761696339,True
True,LAYER_INPUT,1.0002120733261108,0.9459242820739746,False,False,27,1.75390625,0.002713702851906419,0.010873791761696339,True
True,INPUT_RMSNORM,0.9999960660934448,0.9451961517333984,False,False,27,0.61328125,0.003290904453024268,0.013791261240839958,True
True,Q_PROJ,1.0000606775283813,0.9134969711303711,False,False,27,0.3994140625,0.003927257377654314,0.007756211329251528,True
True,K_PROJ,0.9999740123748779,0.9000797271728516,False,False,27,0.78173828125,0.0065596578642725945,0.007349478546530008,True
True,V_PROJ,0.9998836517333984,0.9468154907226562,False,False,27,0.21044921875,0.0029456918127834797,0.01484741736203432,True
True,K_POST_ROPE,0.9999751448631287,0.8949146270751953,False,False,27,0.78125,0.006579983048141003,0.007352369837462902,True
True,KMEANS_K_INPUT,0.9999751448631287,0.8949146270751953,False,False,27,0.78125,0.006579983048141003,0.007352369837462902,True
True,KMEANS_V_INPUT,0.9998839497566223,0.9468154907226562,False,False,27,0.21044921875,0.0029456918127834797,0.014847351238131523,True
True,K_CENTROID,0.9975661039352417,0.890838623046875,False,False,27,3.126953125,0.03757462650537491,0.06977351009845734,True
True,V_CENTROID,0.9935994148254395,0.911376953125,False,False,27,1.14697265625,0.011860609985888004,0.11321522295475006,True
True,K_ASSIGNMENT,0.9915830492973328,0.034423828125,False,False,27,29.0,0.386962890625,0.13017867505550385,True
True,V_ASSIGNMENT,0.9948270320892334,0.029296875,False,False,27,30.0,0.257568359375,0.10159186273813248,True
True,V_PATTERN_MASK,0.9991244673728943,0.001708984375,False,False,27,1.0,0.001708984375,0.041848696768283844,True
True,PACKED_K,1.0,0.0,True,False,27,0.0,0.0,0.0,True
True,PACKED_V,0.9292424917221069,0.32232666015625,False,False,27,3844031488.0,127793224.0,0.3761661946773529,True
True,ATTENTION_VALUE_OUTPUT,1.0000079870224,0.9459433555603027,False,False,27,0.16015625,0.0005681375623680651,0.008584127761423588,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0001792907714844,0.9442977905273438,False,False,27,1.6484375,0.002801385475322604,0.010424783453345299,True
True,POST_ATTENTION_RMSNORM,0.9999151229858398,0.9437174797058105,False,False,27,0.197265625,0.0031385980546474457,0.016512496396899223,True
True,MLP_OUTPUT,0.9998807907104492,0.9485726356506348,False,False,27,0.3671875,0.0010913898004218936,0.018253304064273834,True
True,LAYER_OUTPUT,1.000132441520691,0.943150520324707,False,False,27,2.015625,0.003025465179234743,0.010885784402489662,True
True,LAYER_INPUT,1.000132441520691,0.943150520324707,False,False,28,2.015625,0.003025465179234743,0.010885784402489662,True
True,INPUT_RMSNORM,1.0000014305114746,0.9425697326660156,False,False,28,0.494140625,0.003087719203904271,0.013006968423724174,True
True,Q_PROJ,1.0000648498535156,0.9079122543334961,False,False,28,0.3505859375,0.003788301255553961,0.007152589503675699,True
True,K_PROJ,0.9999792575836182,0.8999195098876953,False,False,28,0.426025390625,0.006236349232494831,0.00687642116099596,True
True,V_PROJ,0.9998515844345093,0.9492759704589844,False,False,28,0.22802734375,0.003011740045621991,0.016934949904680252,True
True,K_POST_ROPE,0.999976396560669,0.8944416046142578,False,False,28,0.4266357421875,0.00625808397307992,0.006878748070448637,True
True,KMEANS_K_INPUT,0.999976396560669,0.8944416046142578,False,False,28,0.4266357421875,0.00625808397307992,0.006878748070448637,True
True,KMEANS_V_INPUT,0.9998522996902466,0.9492759704589844,False,False,28,0.22802734375,0.003011740045621991,0.016934912651777267,True
True,K_CENTROID,0.9987868070602417,0.89794921875,False,False,28,2.00341796875,0.03309603035449982,0.04925886169075966,True
True,V_CENTROID,0.989359974861145,0.9212646484375,False,False,28,1.374755859375,0.011758720502257347,0.14588354527950287,True
True,K_ASSIGNMENT,0.9930301904678345,0.028076171875,False,False,28,29.0,0.30029296875,0.11794265359640121,True
True,V_ASSIGNMENT,0.996134340763092,0.022216796875,False,False,28,25.0,0.19970703125,0.08790037781000137,True
True,V_PATTERN_MASK,0.998388946056366,0.003173828125,False,False,28,1.0,0.003173828125,0.05675394833087921,True
True,PACKED_K,1.0,0.0,True,False,28,0.0,0.0,0.0,True
True,PACKED_V,0.9396279454231262,0.29534912109375,False,False,28,3685747712.0,107543400.0,0.3473983705043793,True
True,ATTENTION_VALUE_OUTPUT,0.9999691843986511,0.957512378692627,False,False,28,0.119140625,0.0006462129531428218,0.012660444714128971,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0001341104507446,0.9452433586120605,False,False,28,1.9453125,0.0030751838348805904,0.010560449212789536,True
True,POST_ATTENTION_RMSNORM,0.9999169707298279,0.9420819282531738,False,False,28,0.20458984375,0.0032432861626148224,0.015982963144779205,True
True,MLP_OUTPUT,0.9999075531959534,0.9483575820922852,False,False,28,0.142578125,0.0012090266682207584,0.016802877187728882,True
True,LAYER_OUTPUT,1.0001161098480225,0.942418098449707,False,False,28,2.0390625,0.003303601872175932,0.010780340060591698,True
True,LAYER_INPUT,1.0001161098480225,0.942418098449707,False,False,29,2.0390625,0.003303601872175932,0.010780340060591698,True
True,INPUT_RMSNORM,0.9999784827232361,0.9417762756347656,False,False,29,0.3818359375,0.0031907502561807632,0.013709807768464088,True
True,Q_PROJ,1.000058889389038,0.9085273742675781,False,False,29,0.3365478515625,0.0037297068629413843,0.007276491727679968,True
True,K_PROJ,0.9999813437461853,0.8984088897705078,False,False,29,0.40625,0.006228510290384293,0.0065923756919801235,True
True,V_PROJ,0.9998757243156433,0.9474849700927734,False,False,29,0.1572265625,0.0031576461624354124,0.015336992219090462,True
True,K_POST_ROPE,0.9999802112579346,0.8930625915527344,False,False,29,0.40625,0.00624476745724678,0.006594670005142689,True
True,KMEANS_K_INPUT,0.9999802112579346,0.8930625915527344,False,False,29,0.40625,0.00624476745724678,0.006594670005142689,True
True,KMEANS_V_INPUT,0.9998762607574463,0.9474849700927734,False,False,29,0.1572265625,0.0031576461624354124,0.015336978249251842,True
True,K_CENTROID,0.9967880249023438,0.919219970703125,False,False,29,3.56103515625,0.054075852036476135,0.08010135591030121,True
True,V_CENTROID,0.9933551549911499,0.919097900390625,False,False,29,1.30133056640625,0.012617235071957111,0.11529318243265152,True
True,K_ASSIGNMENT,0.9880036115646362,0.04931640625,False,False,29,30.0,0.51611328125,0.15514449775218964,True
True,V_ASSIGNMENT,0.9956427216529846,0.031982421875,False,False,29,26.0,0.241943359375,0.09356755018234253,True
True,V_PATTERN_MASK,0.999008297920227,0.001953125,False,False,29,1.0,0.001953125,0.044549062848091125,True
True,PACKED_K,1.0,0.0,True,False,29,0.0,0.0,0.0,True
True,PACKED_V,0.9232514500617981,0.308868408203125,False,False,29,3913041152.0,136035936.0,0.39170992374420166,True
True,ATTENTION_VALUE_OUTPUT,0.9999752044677734,0.9505820274353027,False,False,29,0.11328125,0.0007472850265912712,0.011679974384605885,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0001192092895508,0.9438948631286621,False,False,29,1.984375,0.003380207344889641,0.010444851592183113,True
True,POST_ATTENTION_RMSNORM,0.9999338984489441,0.940584659576416,False,False,29,0.1826171875,0.0031719037797302008,0.015190414153039455,True
True,MLP_OUTPUT,0.999932587146759,0.9468321800231934,False,False,29,0.375,0.001405436429195106,0.015508386306464672,True
True,LAYER_OUTPUT,1.0000815391540527,0.9408178329467773,False,False,29,2.1640625,0.003636447712779045,0.01085024792701006,True
True,LAYER_INPUT,1.0000815391540527,0.9408178329467773,False,False,30,2.1640625,0.003636447712779045,0.01085024792701006,True
True,INPUT_RMSNORM,1.0000009536743164,0.937929630279541,False,False,30,0.447265625,0.0029255389235913754,0.012460920959711075,True
True,Q_PROJ,1.0000793933868408,0.9107666015625,False,False,30,0.341796875,0.003712829202413559,0.006874544080346823,True
True,K_PROJ,0.9999745488166809,0.8985462188720703,False,False,30,0.400390625,0.006012081168591976,0.006568383891135454,True
True,V_PROJ,0.9998862147331238,0.9470863342285156,False,False,30,0.1875,0.003297892864793539,0.01469398569315672,True
True,K_POST_ROPE,0.9999765753746033,0.8915653228759766,False,False,30,0.400390625,0.006031472235918045,0.0065706330351531506,True
True,KMEANS_K_INPUT,0.9999765753746033,0.8915653228759766,False,False,30,0.400390625,0.006031472235918045,0.0065706330351531506,True
True,KMEANS_V_INPUT,0.9998852610588074,0.9470863342285156,False,False,30,0.1875,0.0032978930976241827,0.014693967998027802,True
True,K_CENTROID,0.9973304271697998,0.8955078125,False,False,30,2.726318359375,0.03949044272303581,0.07307793200016022,True
True,V_CENTROID,0.9963255524635315,0.917236328125,False,False,30,1.0324859619140625,0.010559978894889355,0.08569677919149399,True
True,K_ASSIGNMENT,0.9913985729217529,0.037109375,False,False,30,30.0,0.373291015625,0.13098245859146118,True
True,V_ASSIGNMENT,0.995755672454834,0.01953125,False,False,30,26.0,0.186279296875,0.09217027574777603,True
True,V_PATTERN_MASK,0.999008059501648,0.001953125,False,False,30,1.0,0.001953125,0.044532496482133865,True
True,PACKED_K,1.0,0.0,True,False,30,0.0,0.0,0.0,True
True,PACKED_V,0.9380331635475159,0.304534912109375,False,False,30,4043378944.0,110484328.0,0.3520321846008301,True
True,ATTENTION_VALUE_OUTPUT,1.0000232458114624,0.9495382308959961,False,False,30,0.6015625,0.0011005704291164875,0.011811727657914162,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0000804662704468,0.9415068626403809,False,False,30,1.859375,0.0037246705032885075,0.00987931713461876,True
True,POST_ATTENTION_RMSNORM,0.9999518990516663,0.9382271766662598,False,False,30,0.17578125,0.0028998185880482197,0.013976726680994034,True
True,MLP_OUTPUT,0.9999845623970032,0.9376754760742188,False,False,30,0.1669921875,0.0015951624372974038,0.011653260327875614,True
True,LAYER_OUTPUT,1.000051736831665,0.9365968704223633,False,False,30,1.71875,0.004018732812255621,0.010104893706738949,True
True,LAYER_INPUT,1.000051736831665,0.9365968704223633,False,False,31,1.71875,0.004018732812255621,0.010104893706738949,True
True,INPUT_RMSNORM,0.9999974370002747,0.9314217567443848,False,False,31,0.2880859375,0.0022700680419802666,0.012007650919258595,True
True,Q_PROJ,1.0000836849212646,0.8760495185852051,False,False,31,0.296875,0.0029591054189950228,0.004855339881032705,True
True,K_PROJ,0.9999855160713196,0.8715572357177734,False,False,31,0.28076171875,0.004554365761578083,0.004807491321116686,True
True,V_PROJ,0.999933123588562,0.9376125335693359,False,False,31,0.14013671875,0.002557597355917096,0.011067654937505722,True
True,K_POST_ROPE,0.9999868869781494,0.8641510009765625,False,False,31,0.28076171875,0.004578582011163235,0.004811805207282305,True
True,KMEANS_K_INPUT,0.9999868869781494,0.8641510009765625,False,False,31,0.28076171875,0.004578582011163235,0.004811805207282305,True
True,KMEANS_V_INPUT,0.9999362826347351,0.9376125335693359,False,False,31,0.14013671875,0.00255759758874774,0.01106754969805479,True
True,K_CENTROID,0.998091459274292,0.86688232421875,False,False,31,4.070556640625,0.028252610936760902,0.06175462529063225,True
True,V_CENTROID,0.9949944615364075,0.899322509765625,False,False,31,1.15966796875,0.008586281910538673,0.10005775839090347,True
True,K_ASSIGNMENT,0.993023157119751,0.024169921875,False,False,31,29.0,0.278564453125,0.11808780580759048,True
True,V_ASSIGNMENT,0.9974378347396851,0.030029296875,False,False,31,22.0,0.197509765625,0.0718744546175003,True
True,V_PATTERN_MASK,0.9992594718933105,0.00146484375,False,False,31,1.0,0.00146484375,0.038490019738674164,True
True,PACKED_K,1.0,0.0,True,False,31,0.0,0.0,0.0,True
True,PACKED_V,0.9531785845756531,0.266021728515625,False,False,31,4028909056.0,84800096.0,0.3060460388660431,True
True,ATTENTION_VALUE_OUTPUT,1.0000611543655396,0.9387450218200684,False,False,31,0.2431640625,0.00101209688000381,0.008402235805988312,True
True,ATTENTION_RESIDUAL_OUTPUT,1.0000780820846558,0.9402074813842773,False,False,31,1.859375,0.0040487381629645824,0.009925748221576214,True
True,POST_ATTENTION_RMSNORM,0.9999635219573975,0.9386816024780273,False,False,31,0.155029296875,0.0023917786311358213,0.013766163028776646,True
True,MLP_OUTPUT,1.0000674724578857,0.9375858306884766,False,False,31,0.77734375,0.002917512785643339,0.009931392036378384,True
True,LAYER_OUTPUT,0.9999964237213135,0.936406135559082,False,False,31,1.515625,0.004981537349522114,0.01148015633225441,True
True,K_ASSIGNMENTS,1.0000001192092896,0.0,True,False,0,0.0,0.0,0.0,True
True,K_CENTROIDS,0.9999980926513672,0.0,True,False,0,0.0,0.0,0.0,True
True,PACKED_K,1.0000003576278687,0.0,True,False,0,0.0,0.0,0.0,True
True,PACKED_K_SCALE,0.9999999403953552,0.0,True,False,0,0.0,0.0,0.0,True
True,PACKED_K_ZERO,1.0000001192092896,0.0,True,False,0,0.0,0.0,0.0,True
False,PACKED_V,,,,False,0,,,,False
False,PACKED_V4,,,,False,0,,,,False
False,PACKED_V4_SCALE,,,,False,0,,,,False
False,PACKED_V4_ZERO,,,,False,0,,,,False
False,PACKED_V_SCALE,,,,False,0,,,,False
False,PACKED_V_ZERO,,,,False,0,,,,False
False,V2_ASSIGNMENT_IDX,,,,False,0,,,,False
False,V4_ASSIGNMENT_IDX,,,,False,0,,,,False
True,V_ASSIGNMENT_IDX,1.0,0.0,True,False,0,0.0,0.0,0.0,True
True,V_CENTROIDS,0.9999985098838806,0.0,True,False,0,0.0,0.0,0.0,True
True,V_PATTERN_MASK,1.0000001192092896,0.0,True,False,0,0.0,0.0,0.0,True
True,V_PRECISION_MASK,1.0,0.0,True,False,0,0.0,0.0,0.0,True
True,K_ASSIGNMENTS,0.9997050166130066,0.00244140625,False,False,1,15.0,0.0185546875,0.02429085411131382,True
True,K_CENTROIDS,0.9995743036270142,0.328460693359375,False,False,1,1.9169921875,0.008217062801122665,0.029120372608304024,True
True,PACKED_K,0.9870448112487793,0.0767822265625,False,False,1,3292595200.0,23075590.0,0.1609090119600296,True
True,PACKED_K_SCALE,0.9999202489852905,0.2568359375,False,False,1,0.34765625,0.004119604825973511,0.012627027928829193,True
True,PACKED_K_ZERO,0.999788224697113,0.2451171875,False,False,1,0.9443359375,0.00787442922592163,0.020621107891201973,True
False,PACKED_V,,,,False,1,,,,False
False,PACKED_V4,,,,False,1,,,,False
False,PACKED_V4_SCALE,,,,False,1,,,,False
False,PACKED_V4_ZERO,,,,False,1,,,,False
False,PACKED_V_SCALE,,,,False,1,,,,False
False,PACKED_V_ZERO,,,,False,1,,,,False
False,V2_ASSIGNMENT_IDX,,,,False,1,,,,False
False,V4_ASSIGNMENT_IDX,,,,False,1,,,,False
True,V_ASSIGNMENT_IDX,0.9992933869361877,0.00146484375,False,False,1,29.0,0.017578125,0.037616148591041565,True
True,V_CENTROIDS,0.9999973773956299,0.375885009765625,False,False,1,0.003509521484375,1.535561023047194e-05,0.0010333876125514507,True
True,V_PATTERN_MASK,1.0000001192092896,0.0,True,False,1,0.0,0.0,0.0,True
True,V_PRECISION_MASK,1.0,0.0,True,False,1,0.0,0.0,0.0,True
True,K_ASSIGNMENTS,0.9974260330200195,0.01904296875,False,False,2,24.0,0.1513671875,0.0717204287648201,True
True,K_CENTROIDS,0.9987694621086121,0.540374755859375,False,False,2,2.2587890625,0.016825232654809952,0.049590565264225006,True
True,PACKED_K,0.9479492902755737,0.24395751953125,False,False,2,3651928064.0,89926248.0,0.3236963748931885,True
True,PACKED_K_SCALE,0.9985480904579163,0.53759765625,False,False,2,1.3603515625,0.01838436722755432,0.053972408175468445,True
True,PACKED_K_ZERO,0.9980142712593079,0.51904296875,False,False,2,1.85546875,0.03135743737220764,0.0630650445818901,True
False,PACKED_V,,,,False,2,,,,False
False,PACKED_V4,,,,False,2,,,,False
False,PACKED_V4_SCALE,,,,False,2,,,,False
False,PACKED_V4_ZERO,,,,False,2,,,,False
False,PACKED_V_SCALE,,,,False,2,,,,False
False,PACKED_V_ZERO,,,,False,2,,,,False
False,V2_ASSIGNMENT_IDX,,,,False,2,,,,False
False,V4_ASSIGNMENT_IDX,,,,False,2,,,,False
True,V_ASSIGNMENT_IDX,0.9948599934577942,0.02099609375,False,False,2,26.0,0.24169921875,0.1013563722372055,True
True,V_CENTROIDS,0.9963650703430176,0.5340576171875,False,False,2,0.61602783203125,0.0011110750492662191,0.0852520540356636,True
True,V_PATTERN_MASK,1.0,0.0,True,False,2,0.0,0.0,0.0,True
True,V_PRECISION_MASK,1.0,0.0,True,False,2,0.0,0.0,0.0,True
True,K_ASSIGNMENTS,0.9967944025993347,0.01513671875,False,False,3,22.0,0.14990234375,0.08002069592475891,True
True,K_CENTROIDS,0.9989675283432007,0.54852294921875,False,False,3,2.540771484375,0.012223969213664532,0.045407794415950775,True
True,PACKED_K,0.9698755145072937,0.134765625,False,False,3,3506437888.0,52591368.0,0.24564671516418457,True
True,PACKED_K_SCALE,0.9996634125709534,0.4755859375,False,False,3,0.587890625,0.01010221242904663,0.02597067318856716,True
True,PACKED_K_ZERO,0.9993848204612732,0.54296875,False,False,3,1.185546875,0.018714427947998047,0.035097382962703705,True
False,PACKED_V,,,,False,3,,,,False
